"Origin","lon","lat"
"2112",151.1111936,-33.807991
"2506",150.840584,-34.4793722
"2515",150.933643,-34.295339
"2502",150.8754745,-34.4884509
"2142",151.006385,-33.8323277
"2141",151.0413133,-33.8719405
"2144",151.0296696,-33.8485157
"2161",150.9831038,-33.8570185
"2039",151.1738213,-33.8661553
"2148",150.9016476,-33.7849921
"2008",133.775136,-25.274398
"2037",151.1840188,-33.8802599
"2133",151.1082813,-33.8967345
"2196",151.0558691,-33.9293131
"2050",151.1767348,-33.8899117
"2049",151.1548847,-33.8932918
"2192",151.0908086,-33.9178204
"2564",150.8900145,-33.9963891
"2566",150.8493059,-34.0317453
"2568",150.7098171,-34.1380681
"2370",151.9813913,-29.6445018
"2371",151.6070583,-29.3880642
"2365",151.6070583,-30.0677809
"2640",147.259277,-35.9976838
"4350",151.9533185,-27.5564884
"2852",149.4260421,-32.3173317
"2850",149.5642369,-32.5593561
"2848",149.956588,-32.9298576
"2849",150.1184797,-32.7056049
"2745",150.6517354,-33.8479652
"2213",150.9947439,-33.9519315
"2707",145.7578403,-34.8075597
"2706",145.8690603,-34.6280192
"2810",148.0982046,-33.9363618
"2824",147.825395,-31.3469752
"2825",147.1013188,-31.7929088
"2721",147.6892483,-34.0173794
"2226",151.0646032,-34.0106901
"2229",151.1228434,-34.0460194
"2508",150.9307341,-34.2055707
"2227",151.0849848,-34.043981
"2224",151.0995447,-34.0094315
"2228",151.1024569,-34.03825
"2233",151.0704263,-34.1193032
"2225",151.0791612,-34.0016599
"2210",151.0529578,-33.9566557
"2505",150.8900145,-34.4744767
"2533",150.7795452,-34.6635132
"2750",150.6865817,-33.744767
"2773",150.6227031,-33.7639036
"2164",150.9132815,-33.8492918
"2774",150.6168974,-33.7266709
"2783",150.4370338,-33.7256417
"2780",150.3211123,-33.7054049
"2779",150.4573297,-33.7284065
"2794",148.6001005,-33.8788824
"2782",150.3790612,-33.7206345
"2776",150.5501477,-33.6863276
"2151",151.0180269,-33.7739537
"2198",150.9860137,-33.9062913
"2190",151.0529578,-33.90558
"2140",151.0791612,-33.858623
"2132",151.114106,-33.8828873
"2343",150.3037323,-31.4297744
"2341",150.6052865,-31.3599657
"2346",150.6749653,-30.6870373
"2344",150.6981989,-31.1325489
"2534",150.7911697,-34.7373565
"2766",150.8493059,-33.8072744
"2076",151.1228434,-33.7085861
"2071",151.1665377,-33.7632319
"2079",151.125756,-33.6709087
"2119",151.0646032,-33.7551665
"2072",151.1548847,-33.7551473
"2120",151.0762495,-33.7274311
"2337",151.0937206,-31.9193182
"2257",151.3385191,-33.5220832
"2075",151.1694511,-33.7204426
"2085",151.2044159,-33.7293236
"2107",151.321021,-33.6357749
"2104",151.2889461,-33.6610245
"2103",151.3064407,-33.6757024
"2086",151.2248157,-33.7473073
"2102",151.2947775,-33.6881414
"2105",151.290404,-33.6395909
"2087",151.2160726,-33.773259
"2101",151.2685382,-33.6891976
"2084",151.2219013,-33.6363689
"2074",151.1577979,-33.6867425
"2073",151.134494,-33.7627554
"0220",133.775136,-25.274398
"2209",151.0791612,-33.9454921
"2194",151.1024569,-33.9105784
"2195",151.0733379,-33.9235692
"2390",149.9334764,-30.1669781
"2380",150.1647697,-30.9361952
"2381",149.9797036,-31.305517
"2382",150.1647697,-30.6855751
"2379",149.7948904,-31.0917446
"2460",152.7323884,-29.6427683
"2480",153.250355,-28.7665066
"2470",152.9676695,-28.878424
"2479",153.5098019,-28.713311
"2474",152.9205918,-28.4803132
"2471",153.2267838,-28.9987239
"2482",153.4154233,-28.5204603
"2787",149.9334764,-33.9632764
"2110",151.1374068,-33.8274649
"2093",151.2627078,-33.8055737
"2060",151.20733,-33.8401473
"2042",151.1781916,-33.8992314
"2047",151.1548847,-33.8523805
"2223",151.0762495,-33.9830462
"2230",151.1461455,-34.0621862
"2067",151.1781916,-33.7969122
"2221",151.1111936,-33.9919897
"2065",151.195674,-33.8269489
"2088",151.2393885,-33.8303776
"2089",151.2189869,-33.8379923
"2094",151.2729111,-33.7940757
"2092",151.2423032,-33.7927181
"2100",151.2627078,-33.7645979
"2070",151.1665377,-33.7785908
"2068",151.20733,-33.7992003
"2199",151.0209375,-33.9050378
"2214",150.9801939,-33.9405364
"2143",151.0296696,-33.8893965
"4020",153.1060212,-27.2171518
"2197",150.9976541,-33.8990652
"2211",151.0296696,-33.9608964
"2256",151.2568777,-33.5117779
"2153",150.9889238,-33.7613862
"2147",150.9365521,-33.7632936
"2026",151.2714535,-33.8922511
"2641",146.9548653,-36.0303655
"3690",146.8423556,-36.1118041
"3802",145.2590707,-37.9780214
"3177",145.2424941,-37.9957951
"3977",145.2811778,-38.1347885
"3805",145.3032906,-38.0302499
"3804",145.3309395,-37.9788019
"3910",145.1927835,-38.1608986
"3199",145.1486206,-38.1645944
"3200",145.162419,-38.1250223
"3201",145.1706992,-38.0975353
"3190",145.0410692,-37.9487497
"3198",145.1431018,-38.1021858
"3350",143.8563224,-37.5691087
"3356",143.8183092,-37.5881949
"3352",143.8671868,-37.7122033
"3345",144.1174856,-37.5678296
"3806",145.3475331,-38.0264207
"3807",145.3862638,-38.0347309
"3808",145.4360858,-37.999986
"3104",145.0879338,-37.7941151
"3105",145.0879338,-37.7660476
"3162",145.0217795,-37.8932076
"3103",145.0769045,-37.8090918
"3109",145.1541397,-37.7883929
"3129",145.1210303,-37.8052948
"3102",145.0548502,-37.7922797
"3106",145.1486206,-37.7537669
"3058",144.9666905,-37.7343488
"3178",145.2424941,-37.9210442
"3160",145.3475331,-37.932935
"3156",145.3032906,-37.9368007
"3135",145.2535448,-37.8218486
"3070",144.9997396,-37.7736132
"3938",144.9336544,-38.3562816
"3941",144.8181305,-38.3862088
"3939",144.8951287,-38.4218526
"3940",144.8786231,-38.3745297
"3936",144.9942305,-38.3352183
"3035",133.775136,-25.274398
"3038",144.7906484,-37.7024727
"3037",144.7521888,-37.6940036
"3434",144.7192376,-37.3550485
"3021",144.8016402,-37.7435941
"3137",145.3198788,-37.8253798
"3796",145.3917982,-37.7791563
"3136",145.2811778,-37.7983502
"3765",145.353065,-37.8083883
"3138",145.3309395,-37.7822365
"3046",144.9336544,-37.7044261
"3059",144.8841246,-37.6454887
"3044",144.9364069,-37.7310813
"3047",144.9336544,-37.6763574
"3034",144.8648709,-37.7628247
"3048",144.9226452,-37.6539007
"3756",144.9832134,-37.4071549
"3064",144.9391595,-37.5424079
"3551",144.4779988,-36.8021738
"3453",144.2374759,-36.9265571
"3550",144.2920769,-36.7665875
"3555",144.2483931,-36.808032
"3516",144.0194472,-36.6251143
"3539",133.775136,-25.274398
"3175",145.2148736,-38.0191689
"3174",145.1762197,-37.9641212
"3803",145.2756505,-38.0069505
"3976",145.2756505,-38.0349647
"3170",145.1762197,-37.9267579
"3165",145.0658766,-37.9174873
"3195",145.1044805,-38.0005492
"3192",145.0658766,-37.964155
"3189",145.0576067,-37.9403568
"3171",145.1541397,-37.9473307
"3228",144.2374759,-38.3419249
"3220",144.3521811,-38.155681
"3216",144.3139277,-38.1747227
"3227",144.4232713,-38.2498059
"3221",144.1501922,-38.1636337
"3226",144.5382417,-38.2573292
"3930",145.0879338,-38.1952209
"3931",145.0603633,-38.2277083
"3934",145.016269,-38.287039
"3342",144.215646,-37.6114047
"3363",143.8780526,-37.409312
"3351",143.0029169,-37.6978029
"3360",143.5202874,-37.7370214
"3222",144.5875645,-38.2049453
"3223",144.6753231,-38.1610488
"3273",142.6814062,-37.9654484
"3225",144.6643482,-38.2407088
"3500",142.1169401,-34.2151229
"3501",142.318772,-34.678204
"3502",133.775136,-25.274398
"3688",146.7299747,-36.1542047
"3749",146.8536008,-36.3378001
"3691",146.9661233,-36.2373927
"3975",145.2424941,-38.0704681
"3517",143.8671868,-36.515547
"3781",145.5025595,-37.9473069
"3159",145.3862638,-37.9225135
"3783",145.6023644,-37.9524044
"3782",145.4582381,-37.9137981
"3815",145.7245012,-38.0771825
"3793",145.4360858,-37.8689357
"3127",145.0989646,-37.8259003
"3111",145.1872619,-37.7901921
"3130",145.1541397,-37.8258214
"3131",145.1762197,-37.8239091
"3113",145.2148736,-37.7386037
"3132",145.1983055,-37.8219905
"3180",145.250782,-37.8887649
"3108",145.1210303,-37.7865824
"3152",145.220397,-37.8668518
"3150",145.1706992,-37.8921876
"3133",145.1983055,-37.8500602
"3764",144.9171412,-37.2531649
"3757",145.1596592,-37.4666309
"3763",145.3696628,-37.5087273
"3754",145.1265477,-37.5963626
"3088",145.1099967,-37.698595
"3094",145.1237889,-37.7196403
"3250",143.5852111,-38.3313559
"3241",143.9541563,-38.260588
"3249",143.4338092,-38.36853
"3242",143.8128803,-38.3300725
"3322",143.6285244,-38.0526438
"3251",143.6718623,-38.1418099
"3337",144.5875645,-37.6095412
"3020",144.823628,-37.7791149
"3082",145.0658766,-37.6649616
"3076",145.016269,-37.6341341
"3074",145.0107588,-37.6837819
"3075",145.0107588,-37.6650543
"2617",149.092696,-35.228161
"3915",145.1265477,-38.3059216
"3919",145.1983055,-38.3534427
"3918",145.165179,-38.3329437
"3418",141.5991643,-36.2520776
"3429",144.7192376,-37.5424727
"3428",144.7961441,-37.6342319
"3821",146.002705,-38.0844084
"3820",145.9469958,-38.1692482
"3822",146.0361469,-38.1797383
"3823",146.0584482,-38.2245094
"3505",141.8100218,-34.189156
"3498",142.159382,-34.2495272
"2738",142.4891909,-34.2057057
"3400",142.1806128,-36.7204107
"3073",145.0107588,-37.7118644
"3023",144.7521888,-37.7687064
"3777",145.5136433,-37.5848772
"3143",145.0190242,-37.857253
"3752",145.082419,-37.6377485
"3060",144.9666905,-37.6969273
"3523",144.7412036,-36.8919051
"3061",144.955677,-37.665113
"3730",145.8913207,-36.0520717
"3728",145.9135867,-36.1554528
"2647",146.0472969,-35.9286597
"3727",145.958135,-36.2467001
"3880",147.7573,-37.9215501
"3179",145.220397,-37.9042587
"3149",145.1265477,-37.8772869
"3166",145.0989646,-37.9006677
"3293",142.5745556,-37.7609742
"3379",142.6172766,-37.5195066
"3274",142.5105224,-37.9386771
"3272",142.8312661,-38.002399
"3235",143.9324048,-38.455233
"3231",144.0521131,-38.451657
"3232",143.9324048,-38.528668
"3093",145.112755,-37.7393287
"3087",145.0851764,-37.7019248
"3083",145.0548502,-37.6987006
"3085",145.0769045,-37.7248812
"3089",145.1541397,-37.6666174
"3099",145.2148736,-37.5885255
"3095",145.1706992,-37.7049998
"3081",145.0438252,-37.7417753
"3090",145.1099967,-37.670486
"3214",144.3576473,-38.0788809
"3331",144.1938221,-37.9939081
"3230",144.1501922,-38.3850062
"3030",144.6753231,-37.938058
"3224",144.4451578,-38.1833957
"3215",144.3357845,-38.1083132
"3218",144.2047333,-38.1180538
"3197",145.1431018,-38.0742262
"3172",145.1320653,-37.9772192
"3196",145.1210303,-38.048116
"3911",145.1762197,-38.1972006
"3912",145.2148736,-38.2242212
"3173",145.1706992,-38.0042683
"3193",145.0328017,-37.9809272
"3194",145.0741474,-37.9786189
"3844",146.5840737,-38.2728501
"3167",145.0989646,-37.9193474
"3168",145.1320653,-37.9211962
"3860",146.9661233,-37.6951451
"3851",147.1464245,-38.2064012
"3850",147.0675028,-38.096577
"3862",147.1915504,-37.4228208
"3847",146.8086278,-38.2317005
"3856",146.5392256,-38.0326139
"3858",146.6513853,-37.557605
"3134",145.2424941,-37.7900435
"6027",115.7693535,-31.752231
"3158",145.3309395,-37.9039829
"3115",145.2590707,-37.7347069
"3114",145.2148736,-37.7760752
"3128",145.1210303,-37.8333543
"3028",144.7796581,-37.8760399
"3025",144.8346241,-37.8388686
"3018",144.8126334,-37.859343
"3791",145.4111713,-37.9051015
"3787",145.353065,-37.8645935
"3154",145.3198788,-37.8534742
"3101",145.0328017,-37.803516
"3126",145.0741474,-37.8245223
"3051",144.9419122,-37.7983816
"3079",145.0438252,-37.7698427
"3124",145.0658766,-37.8334095
"3107",145.1099967,-37.7641408
"3169",145.1210303,-37.9454838
"3204",145.0438252,-37.9193526
"3147",145.0906914,-37.8675054
"3163",145.0548502,-37.8950779
"3187",145.0190242,-37.9179439
"3155",145.2867055,-37.8610682
"3767",145.3420015,-37.8421584
"3996",145.7800733,-38.6086874
"3956",145.8690603,-38.675332
"3950",145.8245558,-38.4372473
"3995",145.6023644,-38.6238593
"3922",145.2038278,-38.4898703
"3953",146.002705,-38.4586497
"3960",146.3376699,-38.9962856
"3984",145.5579927,-38.3114378
"3959",146.0696009,-38.760009
"3925",145.3862638,-38.5282425
"3979",145.6134608,-38.4509941
"3951",145.7356129,-38.5195374
"3992",145.6023644,-38.5123976
"3966",146.4383942,-38.6286899
"3072",145.0107588,-37.7399362
"3003",144.9253974,-37.8114504
"3078",145.0190242,-37.7824868
"3071",145.0080039,-37.7600493
"3286",141.9791849,-38.0490245
"3401",142.2762322,-36.9503512
"3402",133.775136,-25.274398
"3144",145.0355574,-37.8535148
"3122",145.0328017,-37.8222114
"3145",145.0548502,-37.8763981
"3067",144.9983623,-37.8023601
"3146",145.0548502,-37.8577136
"3559",144.8291259,-36.5430106
"3142",145.0190242,-37.8432402
"3207",144.9226452,-37.8315264
"3717",145.402868,-37.3030137
"3123",145.0520938,-37.8310813
"3206",144.9584302,-37.8460268
"3039",144.9198932,-37.7675363
"3000",144.963937,-37.8152065
"3186",144.9997396,-37.9044002
"3068",144.9887218,-37.7885749
"3185",145.0080039,-37.8862009
"3139",145.5579927,-37.8251456
"3788",145.3751961,-37.8532703
"3792",145.3973329,-37.8887708
"3797",145.702282,-37.8447909
"3775",145.3807298,-37.6158673
"3442",144.5437205,-37.3324774
"3441",144.5985292,-37.3981393
"3033",144.8566207,-37.7343192
"3340",144.4123303,-37.7356162
"3437",144.5437205,-37.5197014
"3338",144.5437205,-37.7810237
"3431",144.6753231,-37.4525468
"4341",152.333048,-27.6849335
"3040",144.9006313,-37.7493029
"3913",145.1706992,-38.2651079
"6004",115.8787926,-31.9540106
"3933",145.1265477,-38.2501593
"3926",145.1044805,-38.3541527
"3928",144.9721978,-38.4018779
"3937",145.0383133,-38.3687813
"3927",145.165179,-38.3793743
"7005",147.3433797,-42.9148213
"3448",144.3685809,-37.0470063
"3561",144.6533747,-36.3317046
"3450",144.2265602,-37.0636472
"3770",133.775136,-25.274398
"3799",145.8023118,-37.6990844
"3766",145.3862638,-37.8194936
"3116",145.3088196,-37.7373267
"3140",145.3475331,-37.7643547
"4817",146.6060735,-19.3321474
"4814",146.7552341,-19.2878252
"4815",146.7244769,-19.3884456
"4055",152.9323602,-27.3901209
"4151",153.0619877,-27.5009968
"4101",153.0118145,-27.4799195
"4819",146.8451379,-19.1547801
"4114",153.1030766,-27.6372491
"4077",152.9794406,-27.5951554
"4108",153.0206446,-27.5658223
"4169",153.0412496,-27.4806276
"4104",153.0149526,-27.5140455
"4113",153.0795213,-27.5889518
"4152",153.1030766,-27.5070527
"4059",153.0059279,-27.4515704
"4102",153.0353622,-27.4956759
"4069",152.8970569,-27.5020161
"4171",153.0589126,-27.4517481
"4128",153.1737578,-27.6519632
"4112",153.0942431,-27.605579
"4074",152.9264759,-27.5569601
"4051",152.9882693,-27.4261914
"4207",153.2061661,-27.7319516
"4165",153.2999867,-27.5833177
"4079",133.775136,-25.274398
"4121",153.0589533,-27.5223127
"4078",152.9617842,-27.6185546
"4170",153.0750052,-27.4620175
"4116",153.0499871,-27.6238851
"4127",153.1443045,-27.629563
"4285",152.9676695,-28.0150124
"4275",153.1796489,-28.0380223
"4280",153.0383059,-27.835059
"4271",153.206161,-27.9162702
"4270",153.1304094,-27.8895326
"4211",153.3222261,-27.995579
"4265",133.775136,-25.274398
"4213",153.3347271,-28.142191
"4226",153.3859379,-28.0648601
"4218",153.4213208,-28.0396814
"4217",153.4095259,-28.004695
"4227",153.3977316,-28.110678
"4740",149.1271385,-21.1499948
"4750",149.1443634,-21.0306595
"4751",149.0556384,-21.1629333
"4500",152.9323602,-27.3033237
"4741",148.8744888,-21.0486737
"4551",153.1359352,-26.7977396
"4575",153.1300249,-26.7230355
"4132",153.0912986,-27.6781718
"4131",153.1384143,-27.666306
"4133",153.1030766,-27.7240022
"4070",152.8676421,-27.5554476
"4065",152.9764978,-27.461705
"4073",152.9529566,-27.5435374
"4068",152.973555,-27.5017624
"4019",153.0912986,-27.2439947
"4570",152.6705427,-26.1882554
"4022",153.0527075,-27.2144286
"4021",153.0824656,-27.223156
"4508",153.0206446,-27.1859323
"4556",153.0500809,-26.6971583
"4122",153.0912986,-27.5480097
"4154",153.161976,-27.486707
"4123",153.1207447,-27.5812621
"4156",153.1630145,-27.5589679
"4157",153.1979543,-27.5819961
"4502",152.9706122,-27.2651516
"4503",152.9926352,-27.2508424
"4501",152.9823835,-27.2838811
"4550",152.9666291,-26.8000383
"4036",153.0088712,-27.3138088
"4032",153.023588,-27.3847107
"4052",133.775136,-25.274398
"4870",145.7405497,-16.918648
"4869",145.7448496,-17.0187557
"4878",145.6908596,-16.8314187
"4061",152.9382447,-27.4401591
"4868",145.7464633,-16.9678678
"4865",145.7847472,-17.0923129
"4670",152.3593807,-24.8822309
"4655",152.8235456,-25.2965245
"4702",149.3303348,-23.6457869
"4034",153.0441933,-27.3645676
"4344",152.1238169,-27.5496811
"9999",133.775136,-25.274398
"4558",153.0795213,-26.6541595
"4555",152.9559142,-26.6934868
"4560",152.9323602,-26.6077924
"4130",153.2267554,-27.6740515
"4129",153.1884859,-27.6848624
"2484",153.3446649,-28.3541283
"4215",153.4036287,-27.965505
"4214",153.3623524,-27.9623616
"4210",153.2805288,-27.9336003
"4119",153.1119105,-27.6092593
"4216",153.4036287,-27.9004034
"4237",133.775136,-25.274398
"4563",152.8852905,-26.4240134
"4703",150.7333257,-23.1334578
"4701",150.5501151,-23.3500536
"4717",148.8799357,-23.5831866
"5159",138.5887875,-35.0684302
"4505",152.9727474,-27.1544509
"4504",152.9655318,-27.2015813
"4567",153.1018054,-26.4065351
"4566",153.0505806,-26.4134913
"4565",152.9912123,-26.303935
"4573",153.0879644,-26.5394151
"4812",146.7917682,-19.2873647
"4818",146.5168094,-19.2049974
"4811",146.8198691,-19.360968
"4810",147.0379125,-19.35682
"4816",145.1375834,-21.1851758
"4118",153.0500809,-27.6749806
"4854",145.8023118,-17.983313
"4807",147.1464245,-19.9200364
"4849",146.1588712,-18.3022077
"4852",146.0972186,-17.8666147
"4855",146.0000983,-17.8000401
"4054",152.9549828,-27.4119662
"4850",146.1622593,-18.6498411
"4342",152.4621561,-27.4857911
"4671",151.9554405,-24.9910749
"4305",152.7676633,-27.6372514
"4343",152.2799511,-27.5635723
"4340",152.4973826,-27.7418746
"4378",151.9666314,-28.6167522
"4380",151.6538052,-28.7588427
"4375",151.9489674,-28.519717
"4374",151.9711114,-28.4893282
"4377",151.9755424,-28.5906027
"4383",151.9462633,-28.9427218
"4381",151.8774985,-28.7388192
"2372",151.9813913,-29.1323998
"4382",151.8643252,-28.8279553
"4017",153.0339889,-27.3190241
"4153",153.1354693,-27.511066
"4313",152.3762221,-27.0874883
"4312",152.4186279,-27.236469
"6169",115.7693535,-32.32457
"4515",152.4973826,-26.789344
"4614",151.9774802,-26.8392162
"4306",152.3095833,-26.9231696
"4402",151.8175207,-26.9690985
"4615",152.0048138,-26.6635867
"4804",147.8443629,-20.5530661
"4552",152.7559043,-26.7346009
"4574",152.7794229,-26.5872796
"4031",153.0294751,-27.4076416
"4014",153.0912986,-27.3743379
"4013",153.0706888,-27.3944936
"4035",152.9794406,-27.3565346
"4007",153.0648006,-27.4366918
"4472",145.3143491,-24.7102231
"4455",148.7871121,-26.5713754
"4018",153.0441933,-27.3428542
"4415",150.3037323,-26.5252094
"4510",152.9518951,-27.0796844
"4520",152.8676186,-27.37121
"4012",153.0479657,-27.3930139
"4480",143.7369154,-26.7342767
"4506",152.9264759,-27.133839
"4507",153.1325243,-26.9861003
"4173",153.1295793,-27.4718491
"4178",153.17369,-27.4437553
"4160",153.2390188,-27.4869721
"4179",153.1833308,-27.4666718
"4161",153.220588,-27.522958
"4159",153.2208914,-27.4880371
"4163",153.2667742,-27.5334347
"4355",152.0545612,-27.2609101
"4760",133.775136,-25.274398
"4109",153.0559687,-27.5840406
"4107",153.0353622,-27.5499147
"4115",153.0336149,-27.6113884
"4220",153.4331163,-28.0963527
"4010",153.0427215,-27.4307455
"4011",153.0589126,-27.4191871
"4037",152.9353024,-27.3392025
"4030",153.0340375,-27.4230215
"4060",152.9823835,-27.4412376
"4401",151.7473377,-27.3203817
"4454",148.1892921,-25.4338215
"2410",150.8144215,-28.9050811
"4356",151.5603244,-27.6233205
"4346",152.5941917,-27.5659238
"4307",152.6148504,-27.8318494
"4301",152.8558773,-27.628802
"4300",152.908824,-27.6453606
"4304",152.8088251,-27.6080535
"4347",152.1904182,-27.5912673
"4064",153.0000416,-27.4611923
"4066",152.9917027,-27.4756536
"4423",149.6766801,-27.2481697
"4067",153.0000416,-27.4991588
"4158",153.2002692,-27.4864891
"4164",153.2621415,-27.5671583
"4172",153.1030766,-27.452781
"4730",143.2180495,-23.8164969
"4873",145.2701235,-16.2446478
