"Origin","lon","lat"
"2029",151.265623,-33.8754209
"2036",151.2393885,-33.9735997
"2025",151.2437606,-33.8865002
"2017",133.775136,-25.274398
"2011",133.775136,-25.274398
"2023",133.775136,-25.274398
"2097",151.2947775,-33.734283
"2099",151.2860306,-33.7500081
"2102",151.2947775,-33.6881414
"2126",151.0413133,-33.7287467
"3079",145.0438252,-37.7698427
"2154",150.9947439,-33.7270691
"2156",150.9656452,-33.6530868
"2120",151.0762495,-33.7274311
"2125",151.0296696,-33.7462388
"2117",151.0296696,-33.7973906
"2151",151.0180269,-33.7739537
"2077",151.0995447,-33.6924088
"2153",150.9889238,-33.7613862
"2145",150.9481887,-33.8173961
"2147",150.9365521,-33.7632936
"2148",150.9016476,-33.7849921
"2152",150.9918338,-33.7902573
"2146",150.9569167,-33.7915266
"2161",150.9831038,-33.8570185
"2144",151.0296696,-33.8485157
"2142",151.006385,-33.8323277
"2388",149.3800105,-30.3602829
"2165",150.9452794,-33.8702903
"2170",150.9190988,-33.9477825
"2168",150.8783824,-33.9117729
"2166",150.9365521,-33.8961316
"2200",151.0296696,-33.9200458
"2197",150.9976541,-33.8990652
"2198",150.9860137,-33.9062913
"2199",151.0209375,-33.9050378
"2234",151.006385,-34.0161592
"2229",151.1228434,-34.0460194
"2190",151.0529578,-33.90558
"2211",151.0296696,-33.9608964
"2226",151.0646032,-34.0106901
"2225",151.0791612,-34.0016599
"2227",151.0849848,-34.043981
"2232",151.0646032,-34.0311029
"2228",151.1024569,-34.03825
"2519",150.8783824,-34.3902523
"2230",151.1461455,-34.0621862
"2224",151.0995447,-34.0094315
"2233",151.0704263,-34.1193032
"2508",150.9307341,-34.2055707
"2250",151.1869325,-33.3502247
"2251",151.38519,-33.4721323
"2261",151.4318742,-33.3603327
"2258",151.3501856,-33.3295763
"2259",151.3501856,-33.2059456
"2295",151.7999723,-32.8674273
"2291",151.744414,-32.9497012
"2289",151.7064109,-32.9481404
"2303",151.7502614,-32.9252332
"2319",152.0048138,-32.7043146
"2298",151.7210265,-32.9025199
"2318",151.8643252,-32.753389
"2294",151.7663428,-32.9123334
"2297",151.7575709,-32.9050024
"2293",151.7575709,-32.9153665
"2304",151.7356433,-32.877603
"2265",151.4435474,-33.0641471
"2307",151.6917966,-32.879801
"2299",151.7034879,-32.9085765
"2292",151.7341816,-32.9225853
"2285",151.6187438,-32.9110348
"2380",150.1647697,-30.9361952
"2381",149.9797036,-31.305517
"2382",150.1647697,-30.6855751
"2379",149.7948904,-31.0917446
"2422",151.7941232,-31.9652427
"2415",151.8643252,-32.2537173
"2429",152.3095833,-31.7944775
"2312",152.3799862,-32.1257631
"2446",152.3565156,-31.4267124
"2443",152.7088752,-31.7402243
"2445",152.8029443,-31.5931838
"2439",152.6148504,-31.6342174
"2478",153.5570056,-28.8529354
"2477",153.4154233,-28.9094612
"2472",153.3210837,-29.1481762
"2479",153.5098019,-28.713311
"2469",152.5443612,-28.9152316
"2470",152.9676695,-28.878424
"2474",152.9205918,-28.4803132
"3840",146.4495924,-38.2671612
"2486",153.4744054,-28.2187657
"2485",153.5157018,-28.178556
"2533",150.7795452,-34.6635132
"2490",153.4685065,-28.2663062
"2525",150.8434913,-34.4319396
"2500",150.8783824,-34.4207112
"2530",150.7446771,-34.5227686
"2518",150.9016476,-34.3759776
"2515",150.933643,-34.295339
"2516",150.904556,-34.3284699
"2506",150.840584,-34.4793722
"2502",150.8754745,-34.4884509
"2517",150.9016476,-34.3454996
"2505",150.8900145,-34.4744767
"2528",150.8551207,-34.5566631
"2529",150.8551207,-34.5971935
"2539",150.2342337,-35.3536829
"2538",150.2805623,-35.4461873
"2551",149.7948904,-37.2277856
"2548",149.8757147,-36.8301133
"2549",149.817978,-36.9804396
"3233",143.6285244,-38.7494709
"2564",150.8900145,-33.9963891
"2580",149.7487272,-34.7206289
"4567",153.1018054,-26.4065351
"2581",149.3800105,-34.7796381
"2570",150.6285091,-34.0252949
"6154",115.8255575,-32.0397876
"2745",150.6517354,-33.8479652
"2571",150.6401218,-34.2011979
"2567",150.7562989,-34.048387
"3779",146.0696009,-37.6356131
"2650",147.4174803,-35.283152
"2651",147.4740404,-35.1526817
"2652",146.8311117,-34.6723667
"2642",148.052689,-36.0220179
"2641",146.9548653,-36.0303655
"2640",147.259277,-35.9976838
"2671",147.3722545,-33.8840393
"2669",146.6513853,-33.6678012
"2665",146.8311117,-34.3566955
"2732",144.1283863,-35.4668501
"2733",144.1720041,-35.0600117
"2710",144.9611836,-35.247342
"3580",144.1174856,-35.6445701
"3183",144.9997396,-37.8670566
"3595",143.3366401,-35.1832549
"3350",143.8563224,-37.5691087
"3594",143.3582223,-35.1526896
"2736",143.3690158,-34.9942345
"3597",143.1749726,-34.9071543
"2735",143.4986586,-35.1540393
"2800",149.0582632,-33.2792017
"2798",149.1271385,-33.4806818
"2830",148.6001005,-32.1754247
"2329",150.1184797,-32.0459832
"2880",141.6834275,-30.5512963
"5158",138.5337293,-35.0684234
"2879",142.8741407,-32.3693586
"5125",138.7241621,-34.7715516
"2141",151.0413133,-33.8719405
"2176",150.8783824,-33.8709405
"2143",151.0296696,-33.8893965
"2214",150.9801939,-33.9405364
"2213",150.9947439,-33.9519315
"2167",150.8929227,-33.9690916
"2208",151.0995447,-33.9379361
"2209",151.0791612,-33.9454921
"2092",151.2423032,-33.7927181
"2111",151.125756,-33.8296098
"2063",151.2189869,-33.8123999
"2088",151.2393885,-33.8303776
"2065",151.195674,-33.8269489
"2071",151.1665377,-33.7632319
"2100",151.2627078,-33.7645979
"2068",151.20733,-33.7992003
"2074",151.1577979,-33.6867425
"2087",151.2160726,-33.773259
"2550",149.7487272,-36.6279305
"2722",148.143739,-34.9459647
"2794",148.6001005,-33.8788824
"2086",151.2248157,-33.7473073
"2083",151.2219013,-33.5542808
"2115",151.0616918,-33.8132521
"2047",151.1548847,-33.8523805
"2041",151.1781916,-33.8583166
"4019",153.0912986,-27.2439947
"2116",151.0384023,-33.8124093
"2765",150.8725666,-33.6496795
"2158",151.0354914,-33.6914284
"2155",150.9423702,-33.6880666
"2157",151.0122058,-33.5420387
"2763",150.8900145,-33.7206583
"2217",151.1374068,-33.9757081
"2150",151.0092954,-33.8151823
"2160",150.9831038,-33.8365794
"3046",144.9336544,-37.7044261
"2128",151.0442244,-33.8343506
"2343",150.3037323,-31.4297744
"2340",151.0471355,-31.2814691
"2344",150.6981989,-31.1325489
"2346",150.6749653,-30.6870373
"2441",152.8029443,-31.2127192
"2560",150.8144215,-34.2364674
"2171",150.8434913,-33.9333763
"2566",150.8493059,-34.0317453
"2573",150.587872,-34.233219
"2864",148.6687118,-33.353549
"2866",148.96649,-32.9287927
"2039",151.1738213,-33.8661553
"2110",151.1374068,-33.8274649
"2321",151.4435474,-32.6916544
"2046",151.1315813,-33.8566687
"2009",133.775136,-25.274398
"2527",150.7562989,-34.5764532
"2526",150.7911697,-34.4132402
"2045",151.1374068,-33.8786088
"2206",151.125756,-33.9267511
"2043",151.1854757,-33.9023649
"2072",151.1548847,-33.7551473
"2075",151.1694511,-33.7204426
"2073",151.134494,-33.7627554
"2064",151.1840188,-33.8086312
"2104",151.2889461,-33.6610245
"2090",151.2262729,-33.8283272
"2107",151.321021,-33.6357749
"2069",151.195674,-33.7808794
"2093",151.2627078,-33.8055737
"2062",151.2146155,-33.8228068
"2173",150.9307341,-34.0425826
"2430",152.4973826,-31.9225132
"2460",152.7323884,-29.6427683
"2290",151.712257,-32.9754667
"2305",151.7064109,-32.9274242
"2777",150.6168974,-33.6858294
"2440",152.5443612,-30.9630729
"2089",151.2189869,-33.8379923
"2060",151.20733,-33.8401473
"2067",151.1781916,-33.7969122
"2070",151.1665377,-33.7785908
"2350",151.9813913,-30.4941859
"2358",151.373521,-30.5621734
"4007",153.0648006,-27.4366918
"2354",151.8877321,-31.0638225
"3676",133.775136,-25.274398
"2370",151.9813913,-29.6445018
"4742",148.4629997,-21.6738504
"2405",149.5642369,-28.8981206
"2850",149.5642369,-32.5593561
"2401",150.3500838,-29.5555212
"3028",144.7796581,-37.8760399
"3022",144.7988921,-37.7776716
"3023",144.7521888,-37.7687064
"3020",144.823628,-37.7791149
"3021",144.8016402,-37.7435941
"3038",144.7906484,-37.7024727
"3037",144.7521888,-37.6940036
"3013",144.8813738,-37.819811
"3025",144.8346241,-37.8388686
"3030",144.6753231,-37.938058
"3169",145.1210303,-37.9454838
"3015",144.8786231,-37.8352097
"3018",144.8126334,-37.859343
"3211",144.4561033,-37.9368044
"3016",144.8813738,-37.8571449
"3012",144.8456217,-37.8146251
"3048",144.9226452,-37.6539007
"3047",144.9336544,-37.6763574
"4655",152.8235456,-25.2965245
"3043",144.8786231,-37.7044206
"3061",144.955677,-37.665113
"3060",144.9666905,-37.6969273
"3050",144.9560212,-37.7987952
"3058",144.9666905,-37.7343488
"3072",145.0107588,-37.7399362
"3073",145.0107588,-37.7118644
"3095",145.1706992,-37.7049998
"3085",145.0769045,-37.7248812
"3084",145.0769045,-37.7436031
"3070",144.9997396,-37.7736132
"3088",145.1099967,-37.698595
"3757",145.1596592,-37.4666309
"3087",145.0851764,-37.7019248
"3109",145.1541397,-37.7883929
"3083",145.0548502,-37.6987006
"3068",144.9887218,-37.7885749
"3107",145.1099967,-37.7641408
"3111",145.1872619,-37.7901921
"3108",145.1210303,-37.7865824
"3106",145.1486206,-37.7537669
"3113",145.2148736,-37.7386037
"3146",145.0548502,-37.8577136
"3125",145.1099967,-37.8483275
"3127",145.0989646,-37.8259003
"3123",145.0520938,-37.8310813
"3126",145.0741474,-37.8245223
"3130",145.1541397,-37.8258214
"3141",144.9914761,-37.838568
"3121",144.9997396,-37.8203499
"3122",145.0328017,-37.8222114
"3124",145.0658766,-37.8334095
"3131",145.1762197,-37.8239091
"3128",145.1210303,-37.8333543
"3143",145.0190242,-37.857253
"3153",145.2756505,-37.8386354
"3135",145.2535448,-37.8218486
"3137",145.3198788,-37.8253798
"3136",145.2811778,-37.7983502
"3765",145.353065,-37.8083883
"3138",145.3309395,-37.7822365
"3132",145.1983055,-37.8219905
"3134",145.2424941,-37.7900435
"3179",145.220397,-37.9042587
"3155",145.2867055,-37.8610682
"3791",145.4111713,-37.9051015
"3777",145.5136433,-37.5848772
"3116",145.3088196,-37.7373267
"3775",145.3807298,-37.6158673
"3139",145.5579927,-37.8251456
"3796",145.3917982,-37.7791563
"3140",145.3475331,-37.7643547
"3795",145.4305486,-37.8342877
"3770",145.4250118,-37.7057909
"3149",145.1265477,-37.8772869
"3151",145.1513801,-37.8552869
"3167",145.0989646,-37.9193474
"3152",145.220397,-37.8668518
"3170",145.1762197,-37.9267579
"3147",145.0906914,-37.8675054
"3150",145.1706992,-37.8921876
"3148",145.0989646,-37.8819831
"3165",145.0658766,-37.9174873
"5473",138.37886,-33.2582737
"3156",145.3032906,-37.9368007
"3158",145.3309395,-37.9039829
"3154",145.3198788,-37.8534742
"3174",145.1762197,-37.9641212
"3173",145.1706992,-38.0042683
"3175",145.2148736,-38.0191689
"3195",145.1044805,-38.0005492
"3178",145.2424941,-37.9210442
"3782",145.4582381,-37.9137981
"3199",145.1486206,-38.1645944
"3912",145.2148736,-38.2242212
"3911",145.1762197,-38.1972006
"3910",145.1927835,-38.1608986
"3172",145.1320653,-37.9772192
"3201",145.1706992,-38.0975353
"3196",145.1210303,-38.048116
"3194",145.0741474,-37.9786189
"3198",145.1431018,-38.1021858
"3200",145.162419,-38.1250223
"3977",145.2811778,-38.1347885
"3216",144.3139277,-38.1747227
"3221",144.1501922,-38.1636337
"3240",144.1283863,-38.2482932
"3228",144.2374759,-38.3419249
"3226",144.5382417,-38.2573292
"3223",144.6753231,-38.1610488
"3222",144.5875645,-38.2049453
"3225",144.6643482,-38.2407088
"3227",144.4232713,-38.2498059
"3241",143.9541563,-38.260588
"3280",142.4678659,-38.3603292
"3824",146.1812023,-38.2177192
"3284",142.2007574,-38.3689713
"3277",142.6814062,-38.4034955
"3281",142.5532048,-38.2466034
"3282",142.3719834,-38.2971689
"3283",142.2337184,-38.2179522
"3276",142.4891909,-38.0951382
"3275",142.4625357,-38.2901504
"3352",143.8671868,-37.7122033
"3351",143.0029169,-37.6978029
"3355",143.7911684,-37.5089149
"3342",144.215646,-37.6114047
"3400",142.1806128,-36.7204107
"3401",142.2762322,-36.9503512
"3409",141.8100218,-36.8127092
"3429",144.7192376,-37.5424727
"3427",144.6862995,-37.6153848
"3434",144.7192376,-37.3550485
"3450",144.2265602,-37.0636472
"3011",144.9006313,-37.7960195
"4118",153.0500809,-27.6749806
"3462",144.0630048,-37.0911657
"3451",144.1938221,-37.0991896
"3185",145.0080039,-37.8862009
"3550",144.2920769,-36.7665875
"3186",144.9997396,-37.9044002
"3031",144.9198932,-37.790896
"3463",143.9759139,-36.9483008
"3500",142.1169401,-34.2151229
"2739",142.1806128,-34.1427659
"3496",141.4309582,-34.3907124
"6701",114.524264,-23.9673429
"3502",133.775136,-25.274398
"3483",142.8312661,-35.9221523
"3482",142.8312661,-36.1476587
"3529",143.1965079,-35.845391
"3509",141.7255991,-35.1414078
"3490",141.5991643,-35.3571245
"3507",142.0639245,-35.115573
"3546",142.9599661,-35.0979662
"3523",144.7412036,-36.8919051
"3551",144.4779988,-36.8021738
"0870",133.8768733,-23.7018903
"3556",144.1938221,-36.6478425
"3555",144.2483931,-36.808032
"3515",144.0630048,-36.8284445
"3516",144.0194472,-36.6251143
"6110",116.0295671,-32.0772258
"3630",145.5579927,-36.4615673
"3632",133.775136,-25.274398
"3631",145.4693163,-36.4324574
"3634",145.4250118,-36.2266803
"3669",145.7133909,-36.6078959
"3629",145.2922335,-36.2976747
"3714",145.6245586,-37.1872994
"3715",145.7356129,-36.9771194
"3712",145.8245558,-37.3476485
"3713",145.9804173,-37.3038068
"3711",145.702282,-37.430404
"3756",144.9832134,-37.4071549
"3754",145.1265477,-37.5963626
"3129",145.1210303,-37.8052948
"3758",145.0383133,-37.3787648
"3082",145.0658766,-37.6649616
"3076",145.016269,-37.6341341
"3751",145.0603633,-37.5365105
"3764",144.9171412,-37.2531649
"3750",144.9942305,-37.5891893
"3115",145.2590707,-37.7347069
"3806",145.3475331,-38.0264207
"3805",145.3032906,-38.0302499
"3807",145.3862638,-38.0347309
"3808",145.4360858,-37.999986
"3976",145.2756505,-38.0349647
"3177",145.2424941,-37.9957951
"3809",145.4139392,-38.0673549
"3812",145.5690835,-38.0817495
"3159",145.3862638,-37.9225135
"3842",146.4160017,-38.3219988
"3869",146.3712327,-38.3637637
"3820",145.9469958,-38.1692482
"3818",145.8690603,-38.1155251
"3981",145.5912693,-38.1825837
"3816",145.7800733,-38.086187
"3988",145.7800733,-38.310594
"3814",145.6800684,-38.0999051
"3822",146.0361469,-38.1797383
"3815",145.7245012,-38.0771825
"3821",146.002705,-38.0844084
"3930",145.0879338,-38.1952209
"4069",152.8970569,-27.5020161
"3934",145.016269,-38.287039
"3187",145.0190242,-37.9179439
"3931",145.0603633,-38.2277083
"3941",144.8181305,-38.3862088
"3929",144.9721978,-38.4574538
"3939",144.8951287,-38.4218526
"3940",144.8786231,-38.3745297
"3936",144.9942305,-38.3352183
"3081",145.0438252,-37.7417753
"3034",144.8648709,-37.7628247
"3039",144.9198932,-37.7675363
"3219",144.3849841,-38.176358
"3212",144.4561033,-38.0110859
"3224",144.4451578,-38.1833957
"3215",144.3357845,-38.1083132
"3214",144.3576473,-38.0788809
"3220",144.3521811,-38.155681
"3218",144.2047333,-38.1180538
"3074",145.0107588,-37.6837819
"3075",145.0107588,-37.6650543
"3103",145.0769045,-37.8090918
"3191",145.0135139,-37.9533967
"3101",145.0328017,-37.803516
"3104",145.0879338,-37.7941151
"3054",144.9694441,-37.7843702
"3133",145.1983055,-37.8500602
"3142",145.0190242,-37.8432402
"3193",145.0328017,-37.9809272
"3067",144.9983623,-37.8023601
"3444",144.5656396,-37.1335012
"3726",146.002705,-36.3378842
"3192",145.0658766,-37.964155
"3189",145.0576067,-37.9403568
"3802",145.2590707,-37.9780214
"3338",144.5437205,-37.7810237
"3337",144.5875645,-37.6095412
"3340",144.4123303,-37.7356162
"3335",144.6753231,-37.7143753
"3666",145.5801757,-36.7549385
"3610",145.2480193,-36.5881288
"3844",146.5840737,-38.2728501
"3915",145.1265477,-38.3059216
"3926",145.1044805,-38.3541527
"3913",145.1706992,-38.2651079
"3933",145.1265477,-38.2501593
"3919",145.1983055,-38.3534427
"3089",145.1541397,-37.6666174
"3091",145.1320653,-37.6404295
"3096",145.1872619,-37.6683887
"3094",145.1237889,-37.7196403
"3099",145.2148736,-37.5885255
"3102",145.0548502,-37.7922797
"3163",145.0548502,-37.8950779
"3190",145.0410692,-37.9487497
"3204",145.0438252,-37.9193526
"3168",145.1320653,-37.9211962
"3145",145.0548502,-37.8763981
"3144",145.0355574,-37.8535148
"3206",144.9584302,-37.8460268
"3207",144.9226452,-37.8315264
"3184",144.9859676,-37.878722
"3181",144.996985,-37.8544481
"7005",147.3433797,-42.9148213
"3071",145.0080039,-37.7600493
"3032",144.9006313,-37.7773364
"3041",144.9006313,-37.7306079
"3717",145.402868,-37.3030137
"3114",145.2148736,-37.7760752
"3441",144.5985292,-37.3981393
"3437",144.5437205,-37.5197014
"3438",144.620463,-37.4618532
"0812",130.9081831,-12.3786651
"3036",144.8126334,-37.6912843
"3431",144.6753231,-37.4525468
"3781",145.5025595,-37.9473069
"3810",145.4693163,-38.0578366
"3783",145.6023644,-37.9524044
"3803",145.2756505,-38.0069505
"3793",145.4360858,-37.8689357
"3162",145.0217795,-37.8932076
"3161",145.0190242,-37.8712631
"3732",146.3153013,-36.7449213
"4021",153.0824656,-27.223156
"4020",153.1060212,-27.2171518
"4054",152.9549828,-27.4119662
"4053",152.9853264,-27.3957404
"4510",152.9518951,-27.0796844
"4520",152.8676186,-27.37121
"4035",152.9794406,-27.3565346
"4077",152.9794406,-27.5951554
"4076",152.9264759,-27.5786368
"4074",152.9264759,-27.5569601
"4300",152.908824,-27.6453606
"4073",152.9529566,-27.5435374
"4306",152.3095833,-26.9231696
"4121",153.0589533,-27.5223127
"4115",153.0336149,-27.6113884
"0820",130.8475181,-12.4264942
"4109",153.0559687,-27.5840406
"4108",153.0206446,-27.5658223
"4114",153.1030766,-27.6372491
"4122",153.0912986,-27.5480097
"4106",153.0000416,-27.5533851
"4127",153.1443045,-27.629563
"4110",153.0166574,-27.6166842
"4610",151.84313,-26.5397645
"4155",153.1559725,-27.5139687
"4116",153.0499871,-27.6238851
"4113",153.0795213,-27.5889518
"4101",153.0118145,-27.4799195
"4159",153.2208914,-27.4880371
"4111",153.0559687,-27.5515001
"4171",153.0589126,-27.4517481
"4152",153.1030766,-27.5070527
"4103",153.032997,-27.5120542
"4164",153.2621415,-27.5671583
"4163",153.2667742,-27.5334347
"4151",153.0619877,-27.5009968
"4105",153.0259992,-27.535027
"4017",153.0339889,-27.3190241
"4169",153.0412496,-27.4806276
"4170",153.0750052,-27.4620175
"4179",153.1833308,-27.4666718
"4107",153.0353622,-27.5499147
"4104",153.0149526,-27.5140455
"4207",153.2061661,-27.7319516
"4068",152.973555,-27.5017624
"4132",153.0912986,-27.6781718
"4125",153.0441933,-27.7225265
"4124",152.946986,-27.7420185
"4350",151.9533185,-27.5564884
"4128",153.1737578,-27.6519632
"4123",153.1207447,-27.5812621
"4156",153.1630145,-27.5589679
"4157",153.1979543,-27.5819961
"4153",153.1354693,-27.511066
"4131",153.1384143,-27.666306
"4205",153.1590306,-27.6895821
"4120",153.0479859,-27.5070097
"4102",153.0353622,-27.4956759
"4060",152.9823835,-27.4412376
"4160",153.2390188,-27.4869721
"4064",153.0000416,-27.4611923
"4161",153.220588,-27.522958
"4165",153.2999867,-27.5833177
"4172",153.1030766,-27.452781
"4178",153.17369,-27.4437553
"4173",153.1295793,-27.4718491
"4174",153.1295793,-27.4447063
"4158",153.2002692,-27.4864891
"4215",153.4036287,-27.965505
"4214",153.3623524,-27.9623616
"4217",153.4095259,-28.004695
"4211",153.3222261,-27.995579
"4213",153.3347271,-28.142191
"4301",152.8558773,-27.628802
"4405",151.2660028,-27.1944148
"4340",152.4973826,-27.7418746
"4305",152.7676633,-27.6372514
"4311",152.4269361,-27.4025873
"4352",151.9470976,-27.4595003
"4358",151.8569756,-27.7118713
"4356",151.5603244,-27.6233205
"4361",151.8409214,-27.943502
"4359",151.9066549,-27.78646
"4360",133.775136,-25.274398
"4362",151.9831687,-28.0334119
"4487",148.5866384,-28.042334
"4034",153.0441933,-27.3645676
"4420",149.6564494,-25.43651
"4720",147.5532762,-24.0139022
"4390",150.3040002,-28.5406528
"2409",150.1184797,-28.696216
"4498",149.8707851,-28.4175022
"4572",153.1045489,-26.6715056
"4388",150.753252,-28.5736169
"4521",152.8029443,-27.1352804
"4500",152.9323602,-27.3033237
"4504",152.9655318,-27.2015813
"4501",152.9823835,-27.2838811
"4012",153.0479657,-27.3930139
"4511",153.0834039,-27.066757
"4507",153.1325243,-26.9861003
"4558",153.0795213,-26.6541595
"4557",153.1010891,-26.6990471
"4560",152.9323602,-26.6077924
"4556",153.0500809,-26.6971583
"2035",151.2393885,-33.942927
"4575",153.1300249,-26.7230355
"4559",152.9665872,-26.6667341
"4565",152.9912123,-26.303935
"4563",152.8852905,-26.4240134
"4568",152.8559985,-26.3629933
"4562",152.908824,-26.4941369
"4566",153.0505806,-26.4134913
"4574",152.7794229,-26.5872796
"4570",152.6705427,-26.1882554
"4580",153.0618566,-26.0346017
"4680",151.2463137,-23.8783576
"4573",153.0879644,-26.5394151
"4561",152.9554676,-26.5626224
"4564",153.0795213,-26.6105931
"4605",151.8409214,-26.1309297
"4601",152.0666213,-26.1833489
"4612",151.6931283,-26.1759151
"4502",152.9706122,-27.2651516
"4519",152.8970569,-26.8507005
"4621",152.0282394,-25.4760129
"4650",152.695998,-25.5350235
"4551",153.1359352,-26.7977396
"4626",151.0471355,-25.8311568
"4700",150.5004652,-23.3762489
"4659",152.6148504,-25.2686005
"2714",145.3585972,-35.7249968
"4670",152.3593807,-24.8822309
"4701",150.5501151,-23.3500536
"4702",149.3303348,-23.6457869
"4811",146.8198691,-19.360968
"4812",146.7917682,-19.2873647
"4810",147.0379125,-19.35682
"4032",153.023588,-27.3847107
"4818",146.5168094,-19.2049974
"4819",146.8451379,-19.1547801
"4850",146.1622593,-18.6498411
"4816",145.1375834,-21.1851758
"4872",144.9611836,-18.0178418
"4878",145.6908596,-16.8314187
"4879",145.6717627,-16.7705777
"4870",145.7405497,-16.918648
"5037",138.5512419,-34.9545329
"4455",148.7871121,-26.5713754
"4885",145.5936206,-17.3535838
"4886",145.6023644,-17.5121402
"4133",153.1030766,-27.7240022
"4030",153.0340375,-27.4230215
"4031",153.0294751,-27.4076416
"4051",152.9882693,-27.4261914
"4037",152.9353024,-27.3392025
"4055",152.9323602,-27.3901209
"4342",152.4621561,-27.4857911
"4036",153.0088712,-27.3138088
"4280",153.0383059,-27.835059
"4270",153.1236742,-27.8856135
"4465",147.9737653,-26.4853725
"4454",148.1892921,-25.4338215
"4829",139.6911374,-23.5827727
"4820",146.2585756,-20.0762578
"4721",147.6290138,-22.8318768
"4824",140.3481835,-19.9853306
"4869",145.7448496,-17.0187557
"4868",145.7464633,-16.9678678
"4505",152.9727474,-27.1544509
"4014",153.0912986,-27.3743379
"4506",152.9264759,-27.133839
"4013",153.0706888,-27.3944936
"4011",153.0589126,-27.4191871
"4401",151.7473377,-27.3203817
"4059",153.0059279,-27.4515704
"4070",152.8676421,-27.5554476
"4067",153.0000416,-27.4991588
"4061",152.9382447,-27.4401591
"4000",153.023588,-27.4660994
"4065",152.9764978,-27.461705
"4130",153.2267554,-27.6740515
"4066",152.9917027,-27.4756536
"4154",153.161976,-27.486707
"4112",153.0942431,-27.605579
"4129",153.1884859,-27.6848624
"4703",150.7333257,-23.1334578
"4815",146.7244769,-19.3884456
"4671",151.9554405,-24.9910749
"4740",149.1271385,-21.1499948
"4750",149.1443634,-21.0306595
"2018",133.775136,-25.274398
"4871",143.2244216,-18.5471467
"6107",115.9645378,-32.0121014
"4890",141.1794546,-17.5123583
"0862",136.516262,-18.9177993
"4745",148.2804541,-22.4848385
"4804",147.8443629,-20.5530661
"4735",141.7258239,-23.3216584
"6430",121.4570447,-30.7519667
"6015",115.7634366,-31.9393057
"4736",143.2180495,-25.118917
"4718",149.9744783,-24.5729805
"4874",141.8707759,-12.6318718
"4722",148.0873152,-24.1146499
"4581",153.1560853,-25.2663148
"4677",151.5580962,-24.3287726
"4699",150.6285091,-23.6268212
"4425",149.7948904,-26.7068322
"5025",138.5362308,-34.9117
"5023",138.5137217,-34.8954981
"5016",138.4937213,-34.8231111
"5011",138.5337293,-34.8854877
"5018",138.4937213,-34.7773088
"5007",138.571263,-34.9033293
"5012",138.5437358,-34.8621629
"5095",138.613832,-34.8178472
"5014",138.5137217,-34.8680352
"5009",138.5512419,-34.8950354
"5010",138.5637543,-34.8612941
"5013",138.5437358,-34.8438433
"5022",138.496221,-34.9042495
"5039",138.5737662,-34.9844595
"5021",138.496221,-34.8722171
"5019",138.4812248,-34.8476837
"5107",138.613832,-34.7811623
"5113",138.673985,-34.7049853
"5008",138.5637543,-34.8887724
"5015",138.5037206,-34.8455742
"5064",138.6439004,-34.9585672
"5061",138.6063175,-34.9544679
"5155",138.7643362,-34.9990972
"5251",138.9001364,-35.0961731
"5051",138.623853,-35.0326583
