postcode,year,disadvantage,econ_resources,educ_occupation
4655,1998,933.0294677734382,910.85986328125,934.3846923828132
4287,1998,933.0314331054688,914.4609252929695,871.6353515625015
4347,1998,933.213757324218,953.5080200195298,868.9764160156265
2298,1998,933.359521484375,930.1393066406254,966.9660766601564
5114,1998,933.8325073242186,972.3374755859368,895.0635131835934
4558,1998,933.8390502929688,920.1064086914062,938.9555908203129
2204,1998,933.8928588867188,981.8440917968765,1003.89500732422
6225,1998,933.9708862304688,980.349255371093,882.1539916992188
7009,1998,934.1454467773438,932.8836425781246,932.3654663085936
4174,1998,934.2659179687507,1000.462744140625,883.5782958984382
4176,1998,934.2659179687507,1000.462744140625,883.5782958984382
7011,1998,934.3134643554686,938.300915527343,904.7087646484379
5086,1998,934.638696289061,936.7307373046879,961.1430053710938
4402,1998,934.7563964843757,897.8035766601533,874.0614501953132
2381,1998,934.8833496093721,958.9626708984379,882.9939697265654
4874,1998,935.284912109375,984.4119506835923,933.4146850585939
2474,1998,935.2871582031248,896.689672851564,938.3682128906248
2286,1998,935.5277709960938,973.2254150390618,882.9118896484375
2767,1998,935.7215209960938,985.2900512695305,953.5920776367188
5116,1998,935.826416015625,949.4376708984382,914.1130737304688
4342,1998,935.8336914062493,947.9995849609404,913.3843994140625
4215,1998,935.9446289062498,924.0941528320309,963.1580078125007
4341,1998,935.9973388671875,945.9585083007805,897.6881469726563
4550,1998,936.005017089843,931.6139770507816,902.3964721679695
7310,1998,936.0560546874999,929.2411621093743,926.1488159179687
4304,1998,936.0571166992188,956.0968749999993,912.4781982421873
4570,1998,936.0679077148438,929.7496948242188,906.2271118164063
2141,1998,936.141491699218,980.286376953125,964.2693969726561
5173,1998,936.3555786132811,943.7234497070313,904.4409423828129
2346,1998,936.791162109375,896.7538208007827,924.7101440429688
3223,1998,936.8606689453118,937.2838745117188,914.0945434570313
3360,1998,936.9506103515632,925.1755004882798,919.60888671875
2399,1998,936.9725952148438,935.9355957031257,878.8937744140621
6017,1998,937.3003540039063,918.0042968749985,979.1609497070313
5345,1998,937.3204711914062,935.6438232421879,904.0674804687501
6262,1998,937.5256958007813,906.9236206054702,917.2470214843743
5007,1998,937.5663696289066,921.1908447265632,1016.07333984375
7322,1998,937.62861328125,921.6142944335952,913.0003051757813
6275,1998,937.7072021484382,923.7623291015625,914.593994140625
2162,1998,938.0958862304688,971.9054687500002,949.4915527343751
3465,1998,938.1538208007814,917.4114501953118,909.390979003907
4207,1998,938.7861083984376,967.8845825195313,910.7383178710938
4515,1998,938.87109375,931.1692016601555,882.3705810546871
3333,1998,939.1990356445313,954.8528930664061,890.2093261718746
2431,1998,939.4209472656257,907.2459228515618,935.5931762695309
4581,1998,939.6218749999971,910.8920410156243,926.4157592773445
6432,1998,940.0928588867191,1044.1896484375,891.4388427734375
5033,1998,940.1127319335938,920.1096679687498,958.2602294921871
4670,1998,940.2829956054684,934.6954101562515,917.8378540039066
5094,1998,940.3850830078127,951.3009033203125,909.3366577148438
6210,1998,940.8334716796871,980.1254760742195,907.5935424804684
7302,1998,941.0965209960941,923.7183593750015,885.3509277343746
4401,1998,941.4200195312496,961.6681396484382,883.7987060546875
4313,1998,941.8199951171882,891.3663696289077,911.8875976562504
6104,1998,941.8997558593746,948.9652954101566,944.3204956054688
4022,1998,941.9388427734375,948.46455078125,937.6039184570309
3051,1998,941.998291015625,933.0312622070342,1107.665869140625
2471,1998,942.1552124023438,926.5161743164063,909.9152709960936
2303,1998,942.1713745117195,958.3403442382805,1030.75439453125
4117,1998,942.6417968750002,974.9224121093757,905.3578369140623
2320,1998,942.6833251953121,971.9661132812498,933.9858886718751
4742,1998,942.8084106445313,976.7139160156257,865.4948974609379
4102,1998,943.1202636718754,938.6647827148445,1033.481201171875
5710,1998,943.1942504882812,933.1078613281251,923.5898071289063
3851,1998,943.7746093749993,917.5953613281254,933.517724609375
4564,1998,944.2582641601566,922.2501464843754,934.6213134765621
3842,1998,944.2741943359379,937.5367797851559,961.580322265625
2261,1998,944.2973144531243,960.6858276367187,936.7335571289062
2292,1998,944.5582031249996,945.5439331054688,976.1115112304688
3046,1998,944.6738159179686,963.4265258789055,937.5980590820309
2821,1998,944.8085205078126,934.4927490234368,935.33251953125
6109,1998,945.0010375976563,984.8154907226563,900.3305297851563
4172,1998,945.1703491210938,986.7114990234377,921.0895874023445
2018,1998,945.5080078125,991.3717041015625,980.7031005859371
2382,1998,945.9600708007813,915.2366577148423,913.4864990234373
2199,1998,946.1240844726563,988.88232421875,950.5391479492191
4465,1998,946.1806152343743,921.7302490234374,902.5254028320305
2281,1998,946.1917480468746,960.3250244140618,923.798583984375
2143,1998,946.2200927734375,983.2266479492188,966.2142333984375
2372,1998,946.3546997070316,907.6989868164064,931.126220703125
7315,1998,946.5523681640625,934.5078979492173,930.7735839843749
4821,1998,947.0224487304695,937.4328979492184,906.1374755859379
4514,1998,947.0558471679688,955.7524047851548,899.0445068359377
3939,1998,947.148168945314,941.672717285157,918.3572143554684
2322,1998,947.3527099609373,983.416149902343,898.9309692382813
4705,1998,947.4902832031257,938.2441894531251,857.8784423828129
2160,1998,947.6023315429684,974.7074707031252,960.4803466796875
2541,1998,947.6547607421871,949.677380371093,954.994384765625
2540,1998,947.7603149414063,933.4752807617188,933.0521362304689
6220,1998,947.7714477539066,979.0466186523445,898.3616577148437
4343,1998,947.8179443359377,942.8428710937515,913.927490234375
6525,1998,947.9741333007814,929.8719482421875,918.1734619140625
7330,1998,948.0549926757813,938.3496582031257,884.7586669921875
6105,1998,948.1244262695313,966.9807617187507,923.2262451171873
6701,1998,948.3676635742195,945.9566284179691,936.8216674804689
3962,1998,948.4253417968751,889.7828979492188,918.2534545898434
2190,1998,948.7128295898438,969.3532958984379,959.9267089843752
2460,1998,948.9058227539063,928.5608520507813,938.68896484375
4020,1998,948.9336059570314,965.5787963867188,950.6231323242191
6051,1998,949.1434692382809,926.7780273437493,1027.083056640626
7113,1998,949.232421875,929.4068603515625,920.5984130859379
6112,1998,949.4110595703126,988.636499023436,906.33193359375
2256,1998,949.58984375,963.8527221679688,952.6265502929687
7325,1998,949.6442626953121,932.6901977539055,930.1560668945313
2299,1998,949.9372070312493,935.9405273437501,997.4322021484377
2823,1998,949.941259765625,927.7069091796875,932.6920654296873
7468,1998,950.3449096679688,928.6646484375001,941.8735229492186
6725,1998,950.5970581054687,958.8698242187493,980.0483520507814
3919,1998,951.2755615234373,964.2289184570309,888.4603759765623
5309,1998,951.3119934082033,913.8132995605465,951.2896850585939
5310,1998,951.3119934082033,913.8132995605465,951.2896850585939
7470,1998,951.3393066406243,969.5657836914061,903.3579711914063
2170,1998,951.3907348632811,996.739880371093,953.154443359375
4551,1998,951.5164306640618,939.5756591796871,941.2964965820311
3215,1998,951.5577270507811,963.3843505859368,932.5243164062499
4565,1998,951.8697753906254,935.4524414062507,935.8048950195316
7109,1998,951.9183959960938,937.8706542968757,921.7262329101563
2846,1998,952.8626342773423,944.6265869140625,926.8756103515625
2720,1998,952.9258056640625,953.1013671874998,921.1775268554684
4519,1998,952.98642578125,946.6830200195327,923.1333496093748
3941,1998,953.1043090820313,937.571801757811,926.7798217773434
5098,1998,953.4230590820312,956.0952880859368,909.2206909179688
4380,1998,953.7645629882809,923.0047363281265,928.7686157226563
4381,1998,953.7645629882809,923.0047363281265,928.7686157226563
3950,1998,953.8135009765625,934.0493896484368,919.1861816406254
2441,1998,953.8191162109379,927.8436401367217,951.5916748046875
4108,1998,954.1949707031249,967.9014648437496,961.3709350585941
2566,1998,954.3733764648441,1009.664147949219,947.3162353515618
2164,1998,954.4556518554691,1011.574499511718,927.3736083984377
2482,1998,954.5334594726564,914.5416992187493,986.0250976562502
6317,1998,954.9559570312504,953.742785644532,932.5322143554688
3995,1998,954.9626220703121,924.1838012695298,927.1238525390625
6003,1998,954.965930175782,919.9410156250015,1068.587817382813
3858,1998,955.0649658203129,944.6926635742202,909.5058105468743
5031,1998,955.111572265625,938.7930297851563,1023.916186523438
5087,1998,955.424072265625,938.5127319335934,973.2327270507813
6530,1998,955.6386108398438,974.4864501953125,942.8941284179687
3414,1998,955.8306152343757,936.0880126953125,908.6528808593751
5460,1998,956.2401367187485,925.5768310546882,894.0638916015632
4021,1998,956.3868652343749,965.5503540039063,927.4858764648437
5095,1998,956.4741577148434,968.7126586914064,935.6283447265623
7304,1998,956.5182495117188,910.0499755859382,926.4998901367187
5047,1998,956.646130371093,947.4348388671879,965.7946289062502
4574,1998,956.6637207031254,910.2072265624993,930.7499145507812
4702,1998,956.6809326171874,945.200305175782,921.2697143554688
6630,1998,956.9574584960938,943.7938232421875,955.2296142578125
5308,1998,956.98681640625,889.267224121093,866.9598022460941
4415,1998,957.1306030273445,891.1900024414063,935.7145019531254
3058,1998,957.1477416992184,966.5210205078129,993.7778442382805
2825,1998,957.2215454101561,930.6585205078127,936.4233154296871
6535,1998,957.3489746093746,926.0445312500015,914.6577026367186
3173,1998,957.4019165039063,1011.062792968751,919.0149780273441
4305,1998,957.4056518554687,971.3416870117189,935.6343627929688
5401,1998,957.567163085936,953.550915527343,912.8417724609371
4872,1998,957.5739501953121,922.9911376953132,958.1230590820314
2205,1998,957.7065673828129,1011.094409179687,977.3779541015624
4357,1998,957.7573974609377,952.2258911132813,882.8895996093743
5472,1998,957.759008789064,896.2618286132811,950.3388427734371
5009,1998,957.7713256835923,945.0670654296882,958.0248168945309
7173,1998,957.8884033203121,940.562719726564,935.2051025390629
4205,1998,957.9708251953125,971.2591308593765,914.6879028320313
5473,1998,958.003662109375,898.264916992186,932.0494628906254
2484,1998,958.0060180664059,922.663439941407,957.7329345703129
6107,1998,958.0318237304687,981.8535400390629,939.2003784179688
6054,1998,958.2625366210941,976.3195922851555,954.564453125
6501,1998,958.7710937499996,963.7223266601559,899.7948730468752
6503,1998,958.7710937499996,963.7223266601559,899.7948730468752
5259,1998,959.3243408203125,903.1099853515625,905.0269531249996
2587,1998,959.5633911132809,930.1764892578121,932.8849365234373
830,1998,959.8234985351564,987.176977539064,977.4295776367189
831,1998,959.8234985351564,987.176977539064,977.4295776367189
5019,1998,959.9463256835934,958.7727783203127,987.3992919921875
2197,1998,959.9982788085936,976.1396118164066,961.414892578125
3505,1998,960.0790527343752,939.684704589843,913.6814208984374
3821,1998,960.5848388671875,958.9397949218765,948.7459716796875
4854,1998,960.9449340820311,963.3169799804691,903.9147827148438
3363,1998,961.7427978515625,931.301489257814,942.8102783203121
4377,1998,962.2369750976559,926.109594726564,891.7588134765629
4378,1998,962.2369750976559,926.109594726564,891.7588134765629
3450,1998,962.2666381835937,941.19873046875,974.6533935546875
4815,1998,962.5417968750007,985.7886718749996,936.9055786132813
6638,1998,962.5671508789055,952.6804687500007,953.487329101561
2425,1998,962.5854736328129,935.5055175781235,912.4664062499996
2660,1998,962.5929443359376,932.9530883789048,923.8969604492195
4344,1998,962.6119628906235,960.5160278320309,902.2374023437515
4501,1998,962.9029541015625,977.711315917968,943.3109130859375
5381,1998,962.9447631835938,899.0685302734382,914.3546386718749
3361,1998,963.1666503906235,910.4355346679695,939.1828491210938
4158,1998,963.2342529296875,978.2910888671875,954.9824707031248
2370,1998,963.4553588867184,909.510119628907,953.9266357421875
6536,1998,963.4664794921882,909.3173217773438,948.4645751953121
2257,1998,963.7079711914066,978.3948120117187,949.4726196289062
2560,1998,963.7709228515632,1016.654467773438,956.650988769532
5074,1998,963.9313354492188,940.3810913085936,966.4822021484379
4480,1998,964.3148925781243,935.2821044921875,925.3675048828125
4563,1998,964.3212402343743,951.746447753907,942.5755004882813
4340,1998,964.5565307617187,980.495983886718,905.5897094726561
6056,1998,964.5933959960939,995.6736572265618,938.8819580078125
2702,1998,964.6451782226559,912.0769897460923,906.872424316407
2852,1998,964.6946166992188,937.3357788085941,928.4306030273438
4811,1998,964.8524902343752,978.0866577148438,928.8203002929686
3728,1998,965.0679077148452,945.2944824218757,904.1645263671871
2850,1998,965.5336547851566,949.4956298828129,942.9710083007813
7316,1998,965.5752563476563,947.0390502929695,940.4127563476559
6304,1998,965.9211059570316,915.5288818359368,933.7224365234379
2380,1998,966.0385253906252,939.1121215820313,948.6055053710934
7301,1998,966.2804199218754,942.0332763671868,921.0409179687504
2410,1998,966.3671875,897.5305908203127,924.7867797851559
2537,1998,966.3794921874996,924.8468627929688,977.0767211914063
4400,1998,966.7999023437515,970.489965820314,885.0855712890625
4575,1998,966.870959472657,967.4244384765625,938.3170654296882
4630,1998,966.9311157226566,922.2628173828125,918.8335571289063
7172,1998,966.9447509765623,949.5294921874993,928.9294189453121
3250,1998,967.0016235351563,938.2062499999993,932.3435180664064
3242,1998,967.5840087890629,939.7869873046875,945.6836059570312
7249,1998,967.8543701171875,946.9711425781243,960.9041015625001
6063,1998,968.0498901367191,992.50341796875,930.1844238281251
2355,1998,968.1121215820313,914.7453735351555,933.36435546875
2641,1998,968.7352905273438,969.7641723632814,942.2601806640632
6163,1998,968.8044677734379,994.479626464843,958.7679077148441
5481,1998,968.8237060546875,899.1140625000007,916.9761230468751
3516,1998,968.8618896484368,906.7129760742191,927.8695922851566
2536,1998,968.977685546875,931.0321777343743,956.0303833007811
6162,1998,969.3682983398439,968.4626953124998,1038.035571289062
5011,1998,969.4611328125002,953.3091796875001,973.6772949218748
3689,1998,969.4803344726561,962.2323730468752,957.4361328124996
3690,1998,969.4803344726561,962.2323730468752,957.4361328124996
4124,1998,969.5903564453129,1007.362048339845,913.0651367187502
5374,1998,969.8258911132816,930.533801269532,908.6024414062504
2775,1998,970.0506347656251,947.1421875000001,963.3678344726563
7303,1998,970.0736816406252,936.1578613281235,935.9124633789061
4355,1998,970.1371826171871,929.3586791992202,931.776013183593
6308,1998,970.2862182617188,935.3354370117195,920.3766479492188
2343,1998,970.3685791015626,921.0470214843754,949.3252807617191
3198,1998,970.3969604492188,981.4464477539059,952.1178710937502
2590,1998,970.4439819335939,937.1873535156246,947.3225830078127
3071,1998,970.7579589843754,958.9911987304695,1032.772094726563
2609,1998,970.8554077148438,951.1072631835941,1002.283251953126
3555,1998,971.1701171875002,950.8700683593743,948.6201171875
5121,1998,971.1717163085941,972.4187988281265,902.4298583984373
2352,1998,971.6906127929688,953.3774291992195,921.0750244140618
2365,1998,971.703723144532,925.6227050781254,938.3633178710938
2478,1998,971.7690673828125,951.8359130859371,977.0511962890623
3496,1998,971.8734375000004,945.9111328125,913.6607299804691
2283,1998,972.3136962890625,981.9938110351559,971.5681762695313
828,1998,972.4535888671871,949.1269897460952,983.3786376953126
7321,1998,972.4998168945313,952.1578002929673,920.9233642578129
4423,1998,972.5021118164059,902.729113769532,925.9806762695316
4424,1998,972.5021118164059,902.729113769532,925.9806762695316
5170,1998,972.5587890625002,991.781030273436,939.6990966796875
6315,1998,972.8125,939.451635742189,922.5179809570313
4178,1998,972.9421020507816,991.8210815429684,960.6723754882805
2259,1998,972.9491455078126,984.8634765624993,942.4227661132813
4454,1998,973.0654418945305,926.3176879882813,914.4563842773441
6110,1998,973.1927001953127,1001.977661132813,922.3577026367187
3168,1998,973.3059204101564,957.8837158203132,1023.490466308595
4518,1998,973.5108276367191,959.5644653320305,921.4699096679688
5353,1998,973.7667602539077,962.7059326171875,923.0977539062496
4885,1998,973.943701171875,927.4122924804688,952.1809936523441
4374,1998,974.1962036132809,914.2958129882813,913.2160034179688
6147,1998,974.261962890625,992.6775024414055,959.977734375
3713,1998,974.3276000976566,902.3741210937515,965.7111328125
3342,1998,974.3296997070311,959.3419921874993,944.4660888671874
2115,1998,974.8647705078124,1004.057507324218,995.7339965820313
4220,1998,974.889270019532,973.426647949218,964.354382324218
2216,1998,974.93798828125,1012.00899658203,990.82568359375
4560,1998,975.3544799804686,953.5271972656265,963.0376464843751
2444,1998,975.4813964843743,948.3263916015626,978.3898193359373
5169,1998,975.7328369140623,973.1023803710941,937.7769653320313
2176,1998,975.7610595703118,1045.494335937499,959.0732543945305
5096,1998,975.7773071289066,982.4286376953132,932.9205444335939
2480,1998,975.8080566406243,946.2157714843743,998.7196655273438
4382,1998,975.9565307617186,908.2011108398438,963.1121948242187
2329,1998,976.0605957031251,909.3458618164059,928.6931030273436
6230,1998,976.6208129882812,1001.914990234374,944.2153198242186
6231,1998,976.6208129882812,1001.914990234374,944.2153198242186
2573,1998,976.658203125,999.6674438476548,941.8165771484382
4013,1998,976.7849487304688,982.1565185546879,990.0702148437504
4740,1998,976.83486328125,982.570068359375,948.727392578125
2148,1998,976.98681640625,1010.774353027344,961.9530273437499
2285,1998,977.120263671875,987.798852539061,938.3736328125001
5162,1998,977.9877319335938,978.1169677734379,936.0936767578123
2766,1998,978.3970214843748,1025.316430664062,943.0587158203125
4865,1998,978.4171630859373,991.1266601562493,932.3193481445314
6330,1998,978.4790771484377,956.2335693359382,957.60205078125
5501,1998,978.7198242187496,986.209204101564,899.5531982421871
5038,1998,978.7343872070305,951.1337646484376,991.3839355468749
3338,1998,978.7463134765621,1001.03125,933.4259277343754
4850,1998,978.7678588867188,947.231909179689,918.036865234375
6101,1998,978.8840209960945,958.743627929689,1024.053894042969
3028,1998,979.0730346679684,1015.426525878906,939.1656372070313
5254,1998,979.2061401367187,932.815808105468,909.2535034179691
4722,1998,979.4320556640626,954.410791015625,913.6544799804688
4216,1998,979.6153076171877,983.4867675781252,966.9284301757812
4285,1998,979.7359008789063,974.28125,930.1097534179687
3218,1998,979.7480834960934,956.1995605468746,994.0442260742184
5373,1998,979.8888305664063,935.7739624023452,943.8493041992188
4301,1998,979.9003173828132,1008.611865234376,926.357556152343
7300,1998,980.1409179687507,955.82470703125,914.8606079101555
6280,1998,980.1726440429684,960.2528442382809,944.8251464843752
3991,1998,980.21279296875,923.667211914064,927.7245849609371
6239,1998,980.4007324218746,962.697509765625,943.364990234375
2530,1998,980.5254028320314,1003.668103027343,943.9687744140629
3322,1998,980.5621337890625,896.3245117187471,927.3299316406265
2594,1998,980.6455932617188,936.4866210937507,953.6448242187507
6170,1998,980.6750610351555,1031.9443359375,917.5190307617186
3172,1998,980.7366699218765,1032.849487304688,958.8518310546879
5212,1998,980.7484497070327,898.161401367186,951.5061279296879
2210,1998,981.1456298828125,1034.454565429688,1004.11376953125
6370,1998,981.7747558593765,917.4594604492158,924.1041503906254
