"Origin","lon","lat"
"3128",145.1210303,-37.8333543
"3106",145.1486206,-37.7537669
"2287",151.6654939,-32.9018298
"2285",151.6187438,-32.9110348
"2286",151.5720067,-32.8995067
"2430",152.4973826,-31.9225132
"3564",144.6314321,-36.1149809
"3071",145.0080039,-37.7600493
"3161",145.0190242,-37.8712631
"3143",145.0190242,-37.857253
"3103",145.0769045,-37.8090918
"3104",145.0879338,-37.7941151
"3162",145.0217795,-37.8932076
"7007",147.3230375,-42.9206944
"5042",138.5837799,-35.0069082
"5044",138.5262256,-34.9944627
"5575",137.5668376,-34.8106597
"5038",138.5537441,-34.9670082
"5039",138.5737662,-34.9844595
"5461",138.4387577,-34.0789018
"5041",138.5937955,-34.9836086
"5040",138.5312279,-34.9645281
"4705",149.1960526,-22.5108293
"4626",151.0471355,-25.8311568
"5606",135.8564576,-34.7307511
"5118",138.739224,-34.5892749
"5371",138.7492675,-34.4921044
"7253",146.8934925,-41.0894117
"4868",145.7464633,-16.9678678
"4870",145.7405497,-16.918648
"4869",145.7448496,-17.0187557
"4740",149.1271385,-21.1499948
"2440",152.5443612,-30.9630729
"2431",153.0500809,-30.9186021
"7305",146.4590156,-41.3669133
"3148",145.0989646,-37.8819831
"3147",145.0906914,-37.8675054
"4037",152.9353024,-27.3392025
"4017",153.0339889,-27.3190241
"4504",152.9655318,-27.2015813
"4512",152.8499952,-27.014804
"2045",151.1374068,-33.8786088
"2036",151.2393885,-33.9735997
"2048",151.165081,-33.8920561
"2508",150.9307341,-34.2055707
"2163",150.9801939,-33.884368
"2758",150.535641,-33.5114239
"2261",151.4318742,-33.3603327
"2101",151.2685382,-33.6891976
"6123",116.0000104,-32.2898615
"6214",115.7811869,-32.7545745
"6201",133.775136,-25.274398
"2652",146.8311117,-34.6723667
"2700",146.2929381,-34.9767465
"2702",147.0336982,-34.7932199
"2469",152.5443612,-28.9152316
"2470",152.9676695,-28.878424
"2480",153.250355,-28.7665066
"7025",147.4131838,-42.7346405
"3094",145.1237889,-37.7196403
"3089",145.1541397,-37.6666174
"3082",145.0658766,-37.6649616
"4352",151.9470976,-27.4595003
"4357",151.0471355,-27.8934129
"2365",151.6070583,-30.0677809
"2400",149.7487272,-29.4491211
"4405",151.2660028,-27.1944148
"4413",150.7679216,-26.3724452
"4390",150.3040002,-28.5406528
"2409",150.1184797,-28.696216
"4496",149.3339956,-28.4615936
"4358",151.8569756,-27.7118713
"3338",144.5437205,-37.7810237
"4502",152.9706122,-27.2651516
"4032",153.023588,-27.3847107
"7303",146.8075069,-41.5574882
"7300",147.2320073,-41.627092
"7290",147.0610516,-41.5100237
"7275",146.8739437,-41.3302463
"7270",146.7530873,-41.1958161
"7251",133.775136,-25.274398
"5107",138.613832,-34.7811623
"3167",145.0989646,-37.9193474
"5051",138.623853,-35.0326583
"5690",131.9196471,-30.1519003
"5250",138.8648975,-35.0404491
"2150",151.0092954,-33.8151823
"2169",133.775136,-25.274398
"6058",116.0000104,-31.9831525
"4021",153.0824656,-27.223156
"4019",153.0912986,-27.2439947
"4508",153.0206446,-27.1859323
"4022",153.0527075,-27.2144286
"2478",153.5570056,-28.8529354
"2477",153.4154233,-28.9094612
"2305",151.7064109,-32.9274242
"2299",151.7034879,-32.9085765
"2319",152.0048138,-32.7043146
"2298",151.7210265,-32.9025199
"4344",152.1238169,-27.5496811
"4400",151.8213549,-27.4750959
"4356",151.5603244,-27.6233205
"5050",138.5837799,-35.025203
"5052",138.6439004,-35.004348
"2731",144.6533747,-35.874342
"3621",144.9832134,-36.2331845
"3567",144.3016359,-35.9065246
"3568",144.215646,-35.8021206
"3563",144.4999001,-36.2606223
"3562",144.5437205,-36.0471946
"2710",144.9611836,-35.247342
"3566",144.3576473,-35.9553896
"3622",144.8951287,-36.2037168
"3572",144.3248554,-36.3147326
"3910",145.1927835,-38.1608986
"3200",145.162419,-38.1250223
"3198",145.1431018,-38.1021858
"3201",145.1706992,-38.0975353
"4011",153.0589126,-27.4191871
"4013",153.0706888,-27.3944936
"4012",153.0479657,-27.3930139
"4503",152.9926352,-27.2508424
"4113",153.0795213,-27.5889518
"4008",153.1207447,-27.3858666
"4018",153.0441933,-27.3428542
"2204",151.1548847,-33.9086291
"2207",151.1228434,-33.9541086
"2206",151.125756,-33.9267511
"2038",151.1723645,-33.8824062
"2193",151.1199309,-33.909932
"2009",133.775136,-25.274398
"2043",151.1854757,-33.9023649
"2044",151.1665377,-33.921824
"6006",115.8551339,-31.9273539
"4300",152.908824,-27.6453606
"4310",152.6853649,-28.0413603
"6084",116.0886704,-31.5660082
"6502",116.1832068,-31.2902068
"6503",115.7575196,-31.1689573
"6501",115.9231471,-31.5382441
"6041",115.5917918,-31.3537325
"6031",115.7693535,-31.6884631
"6033",115.7160969,-31.5988865
"5280",140.265662,-37.4887446
"5290",133.775136,-25.274398
"5291",140.7091777,-37.9551815
"3888",148.6458369,-37.2474912
"3909",148.0299382,-37.8136883
"3886",148.42875,-37.7514308
"3887",148.0299382,-37.6989476
"2630",149.1960526,-36.3150116
"3995",145.6023644,-38.6238593
"3953",146.002705,-38.4586497
"3956",145.8690603,-38.675332
"3960",146.3376699,-38.9962856
"3954",145.9469958,-38.5615123
"3996",145.7800733,-38.6086874
"3957",146.1030672,-38.5941498
"3951",145.7356129,-38.5195374
"3958",146.013851,-38.6765966
"2443",152.7088752,-31.7402243
"2445",152.8029443,-31.5931838
"2439",152.6148504,-31.6342174
"3180",145.250782,-37.8887649
"3155",145.2867055,-37.8610682
"4580",153.0618566,-26.0346017
"4581",153.1560853,-25.2663148
"6104",115.9290605,-31.9456987
"6105",115.9586253,-31.9657302
"6101",115.9083631,-31.9846562
"5640",136.400872,-33.5787333
"5603",136.2474381,-33.8733858
"5604",136.3049196,-34.0614409
"5642",136.1326778,-33.5692877
"6003",115.8588307,-31.9470932
"6071",116.1004894,-31.8922583
"3187",145.0190242,-37.9179439
"3186",144.9997396,-37.9044002
"5255",139.0009403,-35.2657984
"5256",139.0211225,-35.4388004
"5251",138.9001364,-35.0961731
"5157",138.6589406,-35.0700533
"6430",121.4570447,-30.7519667
"6442",121.6511258,-31.2249828
"6432",121.4970294,-30.7876854
"6429",120.5279096,-30.9666494
"5352",138.9404364,-34.5609108
"5360",138.9102087,-34.4471113
"5373",138.9202828,-34.275645
"5353",139.3247147,-34.5869221
"5374",139.284143,-34.1626435
"5236",139.0615086,-34.8681641
"5413",138.9202828,-34.1275602
"5116",138.7241621,-34.6336951
"5355",139.0211225,-34.4459575
"4560",152.9323602,-26.6077924
"2198",150.9860137,-33.9062913
"2441",152.8029443,-31.2127192
"3090",145.1099967,-37.670486
"3109",145.1541397,-37.7883929
"3099",145.2148736,-37.5885255
"2780",150.3211123,-33.7054049
"2777",150.6168974,-33.6858294
"2778",150.4805286,-33.7344756
"2774",150.6168974,-33.7266709
"2784",150.4167407,-33.7279709
"2782",150.3790612,-33.7206345
"2773",150.6227031,-33.7639036
"2779",150.4573297,-33.7284065
"2776",150.5501477,-33.6863276
"2527",150.7562989,-34.5764532
"2217",151.1374068,-33.9757081
"2219",151.1315813,-33.9946489
"3061",144.955677,-37.665113
"4557",153.1010891,-26.6990471
"4556",153.0500809,-26.6971583
"4552",152.7559043,-26.7346009
"2447",152.8735247,-30.740808
"2450",152.9676695,-30.16526
"2456",153.1325243,-30.0520062
"2448",152.9558991,-30.5997515
"2454",152.8735247,-30.4855002
"2768",150.9278252,-33.7278158
"2203",151.1374068,-33.9041707
"2128",151.0442244,-33.8343506
"2358",151.373521,-30.5621734
"3978",145.3807298,-38.140252
"2095",151.2947775,-33.8060158
"2102",151.2947775,-33.6881414
"2107",151.321021,-33.6357749
"2106",151.3122727,-33.6566564
"2089",151.2189869,-33.8379923
"5019",138.4812248,-34.8476837
"5020",138.4862231,-34.86349
"5035",138.5762695,-34.9511792
"5007",138.571263,-34.9033293
"5013",138.5437358,-34.8438433
"5006",138.5962997,-34.9091145
"3984",145.5579927,-38.3114378
"3980",145.3917982,-38.2092442
"3813",145.6356577,-38.0477423
"2307",151.6917966,-32.879801
"4228",153.4285672,-28.1404831
"3975",145.2424941,-38.0704681
"4109",153.0559687,-27.5840406
"4064",153.0000416,-27.4611923
"4151",153.0619877,-27.5009968
"3757",145.1596592,-37.4666309
"3764",144.9171412,-37.2531649
"3756",144.9832134,-37.4071549
"3759",145.2424941,-37.6400391
"3752",145.082419,-37.6377485
"3758",145.0383133,-37.3787648
"3753",144.9832134,-37.4822825
"3763",145.3696628,-37.5087273
"6317",117.6904167,-33.6278441
"6318",117.5965403,-33.8981179
"6320",117.6904167,-34.1222453
"2224",151.0995447,-34.0094315
"2047",151.1548847,-33.8523805
"2148",150.9016476,-33.7849921
"2137",151.1024569,-33.8543494
"2462",153.1325243,-29.7093022
"2460",152.7323884,-29.6427683
"3177",145.2424941,-37.9957951
"2722",148.143739,-34.9459647
"2727",148.4401655,-35.0518395
"2529",150.8551207,-34.5971935
"2125",151.0296696,-33.7462388
"2126",151.0413133,-33.7287467
"4224",153.4919105,-28.1469507
"4223",153.4341362,-28.1700418
"4221",153.4543191,-28.1288855
"3915",145.1265477,-38.3059216
"4107",153.0353622,-27.5499147
"4110",153.0166574,-27.6166842
"4116",153.0499871,-27.6238851
"4108",153.0206446,-27.5658223
"4122",153.0912986,-27.5480097
"4164",153.2621415,-27.5671583
"4106",153.0000416,-27.5533851
"4521",152.8029443,-27.1352804
"4750",149.1443634,-21.0306595
"4741",148.8744888,-21.0486737
"7112",147.1092455,-43.1426974
"4227",153.3977316,-28.110678
"4219",153.438277,-28.1116562
"3206",144.9584302,-37.8460268
"3182",144.9777054,-37.8595773
"6566",116.4665975,-31.5676669
"6335",118.0654445,-33.9480602
"6401",116.749645,-31.5044585
"6560",116.3603652,-31.7501607
"6612",117.3616476,-29.193466
"2880",141.6834275,-30.5512963
"2835",145.1375834,-31.6862716
"0850",132.2559685,-14.4253863
"4120",153.0479859,-27.5070097
"4112",153.0942431,-27.605579
"4115",153.0336149,-27.6113884
"4124",152.946986,-27.7420185
"5012",138.5437358,-34.8621629
"5010",138.5637543,-34.8612941
"5161",138.5337293,-35.0958327
"3280",142.4678659,-38.3603292
"3281",142.5532048,-38.2466034
"3282",142.3719834,-38.2971689
"3284",142.2007574,-38.3689713
"3277",142.6814062,-38.4034955
"3283",142.2337184,-38.2179522
"3268",142.9385002,-38.4984954
"3123",145.0520938,-37.8310813
"3265",142.7455935,-38.2633053
"2425",152.0282394,-32.4809178
"2421",151.5369624,-32.5902258
"2420",151.7473377,-32.3296556
"2415",151.8643252,-32.2537173
"2311",151.4668962,-32.2611927
"2330",150.8609358,-32.7319195
"4174",153.1295793,-27.4447063
"2264",151.4552213,-33.1186851
"2641",146.9548653,-36.0303655
"3699",147.3270485,-36.8124613
"3683",146.5840737,-36.1761422
"6517",115.8994923,-29.722497
"6571",116.4429944,-30.9139217
"6072",116.1329888,-31.9142343
"2220",151.0995447,-33.9583688
"2020",144.9607551,-37.814296
"2017",133.775136,-25.274398
"2343",150.3037323,-31.4297744
"2345",150.8376769,-30.9158156
"2352",151.1636244,-31.0794521
"4564",153.0795213,-26.6105931
"4561",152.9554676,-26.5626224
"2518",150.9016476,-34.3759776
"2517",150.9016476,-34.3454996
"2516",150.904556,-34.3284699
"2119",151.0646032,-33.7551665
"2124",133.775136,-25.274398
"2114",151.0849848,-33.8089747
"7016",147.366961,-42.8037216
"3904",147.8367484,-37.8600459
"3902",147.8140428,-37.8149759
"4569",152.8088251,-26.3376411
"4568",152.8559985,-26.3629933
"4562",152.908824,-26.4941369
"4565",152.9912123,-26.303935
"6007",115.8373885,-31.9365146
"6514",115.0228736,-30.0107238
"6304",116.9381434,-32.1371569
"6466",133.775136,-25.274398
"6419",118.1356748,-32.0448614
"6510",116.0886704,-30.7132852
"2228",151.1024569,-34.03825
"2227",151.0849848,-34.043981
"2233",151.0704263,-34.1193032
"2225",151.0791612,-34.0016599
"2229",151.1228434,-34.0460194
"2618",149.0353134,-35.1423355
"4103",153.032997,-27.5120542
"4102",153.0353622,-27.4956759
"3799",145.8023118,-37.6990844
"3140",145.3475331,-37.7643547
"3766",145.3862638,-37.8194936
"3765",145.353065,-37.8083883
"3792",145.3973329,-37.8887708
"3767",145.3420015,-37.8421584
"3775",145.3807298,-37.6158673
"3788",145.3751961,-37.8532703
"3777",145.5136433,-37.5848772
"2071",151.1665377,-33.7632319
"2390",149.9334764,-30.1669781
"2156",150.9656452,-33.6530868
"2064",151.1840188,-33.8086312
"7331",145.2841706,-40.7578918
"4717",148.8799357,-23.5831866
"4703",150.7333257,-23.1334578
"4714",150.3965401,-23.6436045
"0872",131.2808577,-23.5886632
"5267",140.4308159,-36.0969888
"5260",139.5076392,-35.3064118
"5109",138.673985,-34.7692638
"5275",140.1009527,-36.697806
"2370",151.9813913,-29.6445018
"2359",151.0005643,-30.1352024
"2369",151.2102442,-29.9529375
"3781",145.5025595,-37.9473069
"3787",145.353065,-37.8645935
"2500",150.8783824,-34.4207112
