postcode,year,disadvantage,econ_resources,educ_occupation
3523,2009,924.2000000000001,954.6000000000004,922.8000000000002
6109,2009,924.2000000000007,966.2000000000007,882.7999999999993
3915,2009,925.7999999999993,938.8,907.4000000000015
6064,2009,926,984,895.5999999999985
3219,2009,926.5999999999999,928.4000000000001,922
4655,2009,927.1999999999998,956.6000000000004,922
7190,2009,927.1999999999998,954.2000000000001,924.3999999999996
5433,2009,927.4000000000015,955.4000000000015,927.2000000000007
4880,2009,927.5999999999999,948.8,906.4000000000001
2760,2009,927.7999999999993,948.3999999999996,893.7999999999993
5023,2009,928,918,938
2400,2009,928.5999999999999,941.1999999999998,931.1999999999998
7325,2009,928.6000000000004,954.6000000000004,911.8
4110,2009,928.8000000000002,954.5999999999999,927.1999999999998
6225,2009,929.2000000000007,978.4000000000015,854.8000000000002
5008,2009,929.3999999999996,910.8000000000002,977.2000000000007
3377,2009,930,949.8000000000002,921.5999999999999
2262,2009,930.1999999999998,967,881.1999999999998
4343,2009,930.1999999999998,965.1999999999998,906.2000000000001
4342,2009,930.2000000000001,984.2000000000007,889.5999999999999
6725,2009,930.3999999999996,904.4000000000001,984.2000000000001
3995,2009,930.6000000000004,943.3999999999996,910.2000000000001
3976,2009,930.7999999999993,971.3999999999996,892
4301,2009,931,952.2000000000007,888.1999999999998
4670,2009,931,952.4000000000001,910.8
5114,2009,931,961.2000000000007,888.4000000000001
2170,2009,931.4000000000001,974,950.1999999999998
4183,2009,932,939.2000000000007,964.6000000000004
6102,2009,932,874.4000000000001,1019.200000000001
2333,2009,932.1999999999971,963.5999999999985,882.2000000000007
3053,2009,932.3999999999996,742.4000000000015,1124.200000000001
3304,2009,932.3999999999996,970,914.5999999999999
4820,2009,932.4000000000015,950.2000000000007,913
5280,2009,932.6000000000004,958.5999999999999,890.4000000000001
2329,2009,933.2000000000007,968,919.7999999999993
5571,2009,933.7999999999993,958.6000000000004,915.6000000000004
5264,2009,934.1999999999971,961.7999999999993,925
3984,2009,934.1999999999998,970.6000000000004,901.3999999999996
5168,2009,934.1999999999998,942,915.8000000000002
3799,2009,935.6000000000004,960.8000000000002,934.4000000000001
3971,2009,936,961,928
4076,2009,936,941.8,943
5259,2009,936,953,943
6168,2009,936.2000000000007,957,895
4357,2009,936.3999999999996,981.2000000000001,892.2000000000007
3025,2009,936.7999999999993,948.6000000000004,956.3999999999996
5558,2009,936.8,967,913.1999999999998
4021,2009,936.8000000000002,947.3999999999996,899.1999999999998
5604,2009,937,967,925.4000000000015
7330,2009,937,970.6000000000004,884.8000000000002
6535,2009,937.1999999999998,980,920.7999999999993
7315,2009,937.1999999999998,951.8000000000002,909.4000000000001
5554,2009,937.3999999999996,960.8000000000002,902.2000000000007
6401,2009,938.1999999999998,964,918.4000000000001
5109,2009,938.2000000000007,963.3999999999996,894.7999999999993
4354,2009,938.8000000000002,976.4000000000001,926.4000000000001
7304,2009,939.8000000000002,963.4000000000001,947.4000000000001
4815,2009,940.5999999999985,965,904.7999999999993
2431,2009,942,963.6000000000004,915.8000000000002
5088,2009,942.3999999999996,924.3999999999996,930.1999999999998
2452,2009,942.5999999999999,946.6000000000004,929.6000000000004
5277,2009,942.5999999999999,968,909.3999999999996
5043,2009,942.6000000000004,905,993.3999999999996
4305,2009,942.7999999999993,950.6000000000004,921.2000000000001
2176,2009,943.2000000000007,1023.6,934.4000000000015
5412,2009,943.2000000000007,965.5999999999999,976.8000000000002
2319,2009,943.3999999999996,967.5999999999999,894
7306,2009,943.8000000000002,977.3999999999996,925
3874,2009,944.2000000000001,984.8000000000002,934.5999999999985
3373,2009,944.5999999999985,964.7999999999993,945.5999999999985
7209,2009,944.5999999999999,961,968
6743,2009,944.7999999999993,916.7999999999993,991
4215,2009,944.8,894,989.8
3360,2009,945,969,936.7999999999993
4106,2009,945,921.4000000000015,966
7112,2009,945.2000000000007,952.6000000000004,976.5999999999985
2441,2009,945.4000000000015,988.7999999999993,939
6215,2009,945.5999999999999,1008.8,885.5999999999999
5461,2009,945.6000000000004,970,915.4000000000015
3305,2009,945.7999999999993,961.3999999999996,915.5999999999999
6224,2009,946,994.4000000000001,872.6000000000004
4883,2009,946.2000000000001,942.6000000000004,941
2141,2009,946.2000000000007,951.4000000000001,993.8000000000002
4019,2009,946.4000000000001,934.1999999999998,949.3999999999996
5307,2009,946.5999999999985,970,969.4000000000015
2299,2009,946.6000000000004,906.7999999999993,1004.6
7301,2009,947.4000000000001,961.8000000000002,914
4468,2009,947.4000000000015,997.1999999999998,972.2000000000007
4874,2009,947.6000000000004,934.8000000000002,914
6306,2009,948.3999999999996,974.8000000000002,955.6000000000004
6324,2009,948.6000000000004,974.5999999999999,945.1999999999998
4700,2009,949,939.2000000000007,963.2000000000001
3337,2009,949.2000000000007,986.6000000000004,905.8
5472,2009,949.3999999999996,959,1011.2
3338,2009,949.8,983.1999999999998,910.6000000000004
2799,2009,949.8000000000002,979.5999999999999,908.5999999999999
5214,2009,950,967,936.8
3073,2009,950.2000000000007,933.8,981.7999999999993
2007,2009,950.7999999999993,749.8000000000029,1130.799999999999
2560,2009,950.8,978.1999999999998,928
2871,2009,950.8000000000002,967.7999999999993,943.1999999999998
5116,2009,951.2000000000007,960,929.7999999999993
3950,2009,951.4000000000015,967.2000000000007,925.3999999999996
5606,2009,951.5999999999999,944,919.2000000000001
2867,2009,951.7999999999993,1014.400000000002,967.3999999999996
4207,2009,951.8000000000002,980.2000000000007,911
4506,2009,952,989.3999999999996,894.1999999999998
6167,2009,952,986.6000000000004,901.6000000000004
2484,2009,952.1999999999998,974.6000000000004,957.2000000000007
3579,2009,952.1999999999998,962.1999999999998,934.8000000000002
2710,2009,952.2000000000001,966.8,944.8000000000002
4819,2009,953.3999999999996,926.2000000000007,998.7999999999993
4133,2009,954,984.8000000000002,905.3999999999996
2304,2009,954.1999999999998,919.4000000000001,986.3999999999996
4873,2009,954.1999999999998,955.7999999999993,939.1999999999998
3585,2009,954.3999999999996,945.2000000000001,946.1999999999998
4821,2009,954.3999999999996,968.8000000000002,924.2000000000007
2720,2009,954.4000000000001,971.4000000000001,924.3999999999996
2806,2009,954.6000000000004,995.7999999999993,935.6000000000004
4472,2009,954.8,970.1999999999998,938.2000000000007
7249,2009,955,933.3999999999996,947
2256,2009,955.3999999999996,946.3999999999996,960.5999999999985
5413,2009,955.4000000000001,976.2000000000001,939
7173,2009,955.4000000000001,979.2000000000001,929.3999999999996
2480,2009,955.5999999999999,957.6000000000004,970.2000000000001
4501,2009,955.8,948.2000000000001,924.4000000000001
4812,2009,956,920.2000000000007,979
5015,2009,956,915.4000000000001,974.8000000000002
4480,2009,956.1999999999998,958.8000000000002,948.4000000000015
2334,2009,956.3999999999996,1002.8,858.5999999999999
5098,2009,956.6000000000004,969,921.8000000000002
5373,2009,957,983.2000000000001,925.2000000000001
5460,2009,957,1011.8,927.3999999999996
6220,2009,957,1002.8,888.7999999999993
6312,2009,957.3999999999996,969,955.5999999999999
5333,2009,957.8000000000002,971,936.8000000000002
2787,2009,958.8000000000002,996.4000000000001,917
6208,2009,959,1019,892.2000000000007
3172,2009,959.2000000000001,998.1999999999998,943.7999999999993
3689,2009,959.2000000000001,955,943
3064,2009,959.3999999999996,1013.200000000001,937.5999999999999
2446,2009,960,997.1999999999998,925.5999999999999
3400,2009,960,943.1999999999998,956.8
5173,2009,960.4000000000001,973.3999999999996,940.6000000000004
3361,2009,960.7999999999993,974,973.2000000000007
7172,2009,960.8,983.5999999999999,897.4000000000001
2580,2009,961,979.1999999999998,947.1999999999998
3379,2009,961.2000000000007,997.2000000000007,1016.200000000001
6530,2009,961.3999999999996,978.2000000000007,925.4000000000001
4701,2009,962,966.7999999999993,925.6000000000004
5121,2009,962,1016.8,922.7999999999993
3169,2009,962.1999999999998,963.2000000000001,968.8000000000002
4807,2009,962.1999999999998,974.6000000000004,907
850,2009,962.5999999999985,935,1004.200000000001
6290,2009,962.6000000000004,978,937.3999999999996
7303,2009,962.8000000000002,983.1999999999998,941
2539,2009,963.6000000000004,976.2000000000007,936.7999999999993
5211,2009,963.6000000000004,972.8000000000002,942.2000000000001
3046,2009,964.3999999999996,951.8,983
4478,2009,964.3999999999996,985,944.6000000000004
3051,2009,964.6000000000004,822.5999999999985,1119.4
2340,2009,964.8,977.1999999999998,946
3469,2009,965,974.8000000000002,1032.799999999999
3875,2009,965,972.6000000000004,944.1999999999998
5268,2009,965,987.3999999999996,905
6044,2009,965.1999999999971,994.6000000000004,923.8000000000029
5085,2009,965.2000000000007,946.2000000000007,995.6000000000004
6210,2009,965.3999999999996,998.5999999999999,924.8
4870,2009,965.4000000000001,939.4000000000001,995.5999999999999
6041,2009,965.7999999999993,1045,886
3550,2009,966,931,994
3561,2009,966,991.2000000000007,938.2000000000007
6318,2009,966,995.5999999999985,975.5999999999985
5236,2009,966.1999999999971,1010.2,971.8
5162,2009,966.6000000000004,967.7999999999993,923
3896,2009,967,967,1005.200000000001
5033,2009,967.6000000000004,918,995
7307,2009,967.8,976.5999999999999,923.5999999999999
2358,2009,967.8000000000002,980,968.2000000000007
7321,2009,967.8000000000002,997.8000000000002,917.1999999999998
2767,2009,968,1001.799999999999,958.3999999999996
5605,2009,968,966.6000000000004,951.2000000000007
4869,2009,968.1999999999998,984.5999999999999,924.8000000000002
3215,2009,968.2000000000001,961.1999999999998,954
4511,2009,968.3999999999996,1009.8,909.4000000000001
5271,2009,968.7999999999993,982.8000000000002,919.2000000000007
3031,2009,969,895.1999999999998,1086.6
5454,2009,969,996.4000000000015,971.6000000000004
2286,2009,969.2000000000007,998,890.2000000000007
5047,2009,969.7999999999993,941.5999999999999,1002
828,2009,970,945.2000000000007,989
2876,2009,970.1999999999971,1013,1011.599999999999
4413,2009,970.1999999999971,982.5999999999985,934.1999999999998
6302,2009,970.2000000000007,997.2000000000007,960.6000000000004
5086,2009,970.3999999999996,939.4000000000001,1001.8
3850,2009,970.4000000000001,960.5999999999999,967.1999999999998
2483,2009,970.7999999999993,972.7999999999993,1003
841,2009,971,1029.400000000002,914.2000000000007
6105,2009,971.1999999999998,961,958.2000000000007
4881,2009,971.2000000000007,975,1006.6
5096,2009,971.2000000000007,987.3999999999996,930
2450,2009,971.3999999999996,973.7999999999993,967.1999999999998
2566,2009,971.8000000000002,1003.4,932.6000000000004
2134,2009,972,882.2000000000007,1079.400000000002
3568,2009,972.3999999999996,984,951.8000000000002
6063,2009,972.3999999999996,1024.799999999999,917
829,2009,972.4000000000001,973,928.8000000000029
3616,2009,973,987.4000000000001,954.5999999999999
2148,2009,973.1999999999998,971.8000000000002,957.6000000000004
2540,2009,973.1999999999998,994.7999999999993,945.8000000000002
2550,2009,973.3999999999996,987.1999999999998,960
2283,2009,973.4000000000001,986,953.2000000000001
3418,2009,973.4000000000001,989.2000000000001,949
3000,2009,973.4000000000015,740.8000000000029,1152
5019,2009,973.6000000000004,944.8000000000002,1009.4
2486,2009,973.8000000000002,989.8000000000002,936.6000000000004
4824,2009,974,950,927.7999999999993
5074,2009,974,953.5999999999999,981
2259,2009,974.1999999999998,1007.8,931
2261,2009,974.5999999999985,981.7999999999993,948.7999999999993
5501,2009,974.8000000000002,1035.2,895.8000000000002
3028,2009,975,972.5999999999999,953.8000000000002
3658,2009,975.1999999999998,1011.4,921
4868,2009,975.2000000000001,970.5999999999999,947.5999999999999
4702,2009,976,1011.200000000001,918
2000,2009,976.1999999999998,804.4000000000001,1131.6
2454,2009,976.5999999999985,979.2000000000007,1020.4
3922,2009,976.6000000000004,974.4000000000001,974
5093,2009,976.6000000000004,974.1999999999998,945.8000000000002
6037,2009,976.6000000000004,1040,912
2257,2009,976.7999999999993,974.2000000000007,965
2303,2009,977,941.6000000000004,1038.4
3564,2009,977,986.3999999999996,940.3999999999996
6244,2009,977,1016.6,981.7999999999993
2264,2009,977.2000000000001,992.8000000000002,957
5007,2009,977.2000000000007,913.3999999999996,1050.2
4885,2009,977.3999999999996,986,969.4000000000001
5223,2009,977.3999999999996,980.8000000000002,963.2000000000001
6056,2009,977.3999999999996,997.6000000000004,935.6000000000004
2210,2009,977.5999999999999,988.4000000000001,1007.6
2323,2009,977.6000000000004,985.8000000000002,955.6000000000004
4825,2009,977.6000000000004,962,936.4000000000001
4514,2009,978,1028.8,921.3999999999996
5265,2009,978,995.4000000000015,980.5999999999985
6230,2009,978,994.6000000000004,941.2000000000001
4405,2009,978.2000000000007,984,932
2220,2009,978.4000000000001,934.2000000000007,1043.6
5009,2009,978.4000000000001,953.2000000000001,979.8
3076,2009,978.6000000000004,999.7999999999993,948
2873,2009,979,989.5999999999985,1021.799999999999
4822,2009,979,973.7999999999993,941.6000000000004
7026,2009,979,1019.8,933
3300,2009,979.1999999999998,964.2000000000001,952.5999999999999
4020,2009,979.1999999999998,967.3999999999996,982.8
3851,2009,979.2000000000001,1021.799999999999,948
7331,2009,979.2000000000001,978.7999999999993,949.2000000000007
2830,2009,979.4000000000001,988.8000000000002,955.7999999999993
7250,2009,979.5999999999999,960.1999999999998,979
2780,2009,979.6000000000004,955.3999999999996,1057.6
6147,2009,979.6000000000004,986.3999999999996,956.2000000000007
3462,2009,979.7999999999993,987.6000000000004,991.3999999999996
5462,2009,979.7999999999993,1014,942
7316,2009,979.8,992.4000000000001,942.1999999999998
2209,2009,979.8000000000002,979,1012.2
6392,2009,980.1999999999971,979.2000000000007,994
3201,2009,980.1999999999998,980.1999999999998,924.3999999999996
6110,2009,980.2000000000007,1019.200000000001,929.5999999999999
4560,2009,980.4000000000001,990.8000000000002,964.8
2537,2009,980.4000000000015,979.3999999999996,969.2000000000007
4519,2009,980.5999999999999,1011.6,940.3999999999996
5356,2009,980.7999999999993,1016.2,885.5999999999985
2281,2009,981,993.3999999999996,941.3999999999996
6569,2009,981.2000000000007,990,968
2444,2009,981.3999999999996,976.3999999999996,980.7999999999993
3173,2009,981.3999999999996,1041,954.5999999999999
3280,2009,981.5999999999999,963.5999999999999,961.4000000000001
5042,2009,981.5999999999999,941.4000000000001,1023
2354,2009,981.6000000000004,1001.799999999999,995.6000000000004
4350,2009,982.1999999999998,969.6000000000004,973.8000000000002
2488,2009,982.2000000000007,981.5999999999985,968.2000000000007
6169,2009,982.8000000000002,1010.6,928
5031,2009,983,924.4000000000001,1051.8
2032,2009,983.2000000000007,876.2000000000007,1106.8
4550,2009,984.1999999999998,1002.8,940.6000000000004
2179,2009,984.2000000000007,1037,948.4000000000015
5000,2009,984.3999999999996,814.5999999999999,1154.200000000001
7256,2009,984.3999999999996,982,947.3999999999996
2191,2009,984.7999999999993,1002.799999999999,1008.6
2530,2009,984.8000000000002,1009.2,925.3999999999996
3168,2009,984.8000000000002,865.7999999999993,1095.6
5046,2009,984.8000000000002,939.2000000000001,1008.6
2018,2009,985,944.5999999999999,1034
3898,2009,985,989.2000000000007,994.8000000000002
3023,2009,985.6000000000004,1023.4,965.6000000000004
4127,2009,986,988.5999999999985,967.7999999999993
3012,2009,986.4000000000015,941.6000000000004,1043.799999999999
4118,2009,986.6000000000004,1013.200000000001,916.4000000000001
4309,2009,986.8000000000002,1027.799999999999,934.8
6405,2009,987,1020,937.6000000000004
2747,2009,987.3999999999996,1003.799999999999,936
2766,2009,987.3999999999996,1013.200000000001,939.6000000000004
5087,2009,987.3999999999996,939.6000000000004,1024.4
6054,2009,987.4000000000001,986,986.4000000000001
5039,2009,987.5999999999999,943.1999999999998,1027.8
2500,2009,987.6000000000004,916.4000000000001,1062.8
3717,2009,987.8,990.5999999999999,991.1999999999998
3844,2009,987.8000000000002,979.2000000000007,954.4000000000001
4800,2009,988,1010,916.7999999999993
2795,2009,988.1999999999998,995.2000000000001,978
2216,2009,988.3999999999996,950.5999999999999,1019.8
6330,2009,988.5999999999999,1001.2,958.1999999999998
7171,2009,989,986.5999999999999,942
2212,2009,989.1999999999998,999.6000000000004,996.1999999999998
7275,2009,989.2000000000007,1002.6,961.1999999999998
830,2009,989.4000000000001,990.2000000000001,966.8
831,2009,989.4000000000001,990.2000000000001,966.8
3024,2009,989.6000000000004,1006.4,949.3999999999996
2320,2009,989.7999999999993,1016.6,943
5169,2009,990,986.1999999999998,953.2000000000007
3043,2009,990.3999999999996,992.3999999999996,951.1999999999998
2330,2009,990.4000000000015,1019.400000000002,913.3999999999996
6111,2009,991,1020,944.1999999999998
6516,2009,991.1999999999998,1022.4,923.1999999999998
3198,2009,991.3999999999996,966,982.7999999999993
5353,2009,991.5999999999999,1017.6,959.8
2565,2009,991.8000000000002,1002,969.7999999999993
2287,2009,992,996.6000000000004,972.1999999999998
2558,2009,992,1027.8,931.8
3072,2009,992,948.6000000000004,1047.2
2317,2009,992.1999999999998,986.1999999999998,957.1999999999998
5118,2009,992.3999999999996,1005.6,961.3999999999996
6107,2009,992.3999999999996,991.6000000000004,980.3999999999996
2350,2009,992.5999999999999,960.8,1034.4
4740,2009,992.7999999999993,996.1999999999971,935.5999999999999
5600,2009,992.7999999999993,974,957.8000000000002
6450,2009,993,1007.8,939.4000000000001
5161,2009,993.1999999999998,983.3999999999996,931.6000000000004
4703,2009,993.3999999999996,1009,954.6000000000004
2650,2009,993.5999999999999,988.2000000000001,977.5999999999999
6103,2009,993.6000000000004,941,1032.4
6104,2009,993.8000000000002,979.6000000000004,987
5038,2009,994,936.8,1016.6
4680,2009,994.4000000000015,1008.400000000002,924.3999999999996
2478,2009,994.6000000000004,988.2000000000007,991.7999999999993
2549,2009,994.8,1005.6,966
3810,2009,995,1008.6,945
5680,2009,995,992.1999999999998,952.4000000000001
3342,2009,995.3999999999996,1010.8,975.7999999999993
2527,2009,995.4000000000001,1025.4,923.1999999999998
5372,2009,995.4000000000001,1041.799999999999,912
5011,2009,995.5999999999985,967.1999999999998,994.7999999999993
2218,2009,995.5999999999999,962.8000000000002,1029.6
3820,2009,995.5999999999999,996.3999999999996,985.4000000000001
5355,2009,995.5999999999999,1009,930.6000000000004
4300,2009,995.7999999999993,1009.2,965.3999999999996
5710,2009,995.7999999999993,1015.400000000002,910.7999999999993
6503,2009,995.7999999999993,1043.6,945.4000000000015
6239,2009,995.8,1032,945.4000000000001
2750,2009,995.8000000000002,993,963.8000000000002
3199,2009,995.8000000000002,979.4000000000001,996.6000000000004
6112,2009,996,1034.6,945.5999999999985
2316,2009,996.4000000000001,1014.4,953.4000000000001
6066,2009,996.7999999999993,1043.599999999999,939.6000000000004
6058,2009,997,1017.200000000001,918.8000000000002
5167,2009,997.1999999999998,982.8000000000002,967
5037,2009,997.2000000000001,942.8000000000002,1025.8
2150,2009,997.2000000000007,878,1072
3034,2009,997.6000000000004,1009.6,986.4000000000001
2315,2009,997.8,992.1999999999998,983.2000000000001
3953,2009,998,1005,966.4000000000001
4158,2009,998.4000000000001,984.3999999999996,975.7999999999993
7300,2009,998.4000000000001,1014.2,913.3999999999996
4814,2009,998.5999999999985,982.7999999999993,990.1999999999998
4109,2009,998.7999999999993,985,1032.599999999999
2519,2009,999,986.1999999999998,1022.8
2116,2009,999.1999999999998,980.5999999999999,1035
5016,2009,999.1999999999998,980.4000000000001,983.2000000000007
4741,2009,999.3999999999996,1033.6,911.3999999999996
6172,2009,999.7999999999993,1052.599999999999,928.3999999999996
6726,2009,999.8,989.8,1021.6
2204,2009,1000,959.2000000000007,1073.4
4551,2009,1000,1002,972.1999999999998
4730,2009,1000,974.8000000000002,987
6108,2009,1000.6,1028,942.2000000000007
7268,2009,1000.8,1003,956.8000000000002
2278,2009,1001.2,1043.4,879.5999999999999
3521,2009,1001.2,1031.599999999999,936.6000000000004
3451,2009,1002,1009.4,1004.8
3987,2009,1002.200000000001,1052.4,915.7999999999993
2147,2009,1002.4,1003.4,991.6000000000004
3409,2009,1002.4,1014,1030.200000000001
3802,2009,1002.4,1025.6,983.2000000000001
7018,2009,1002.4,981.1999999999998,1004
2548,2009,1002.6,984.5999999999999,977
4390,2009,1002.6,1003.8,960.6000000000004
2131,2009,1002.6,922.5999999999999,1078.2
4178,2009,1002.6,997.3999999999996,993.2000000000007
6722,2009,1002.6,979,935.3999999999996
2198,2009,1002.8,1039.4,977.4000000000001
3777,2009,1003.2,1015.200000000001,986.2000000000007
3977,2009,1003.2,1034,947
7267,2009,1003.2,1031,946.3999999999996
5095,2009,1003.4,983.2000000000007,1006.6
2207,2009,1003.4,1010.8,1023.2
3350,2009,1003.6,968.5999999999999,1024
6163,2009,1003.6,1004.6,1001
3824,2009,1003.8,1005.8,969.6000000000004
6035,2009,1003.8,1050.8,939.5999999999999
6038,2009,1003.8,1050.8,939.5999999999999
3029,2009,1004,1018.4,967.6000000000004
4503,2009,1004,1003.599999999999,956.6000000000004
4124,2009,1004.2,1059,926.1999999999998
6211,2009,1004.2,1051,945
4216,2009,1004.2,987.5999999999999,992.7999999999993
4224,2009,1004.6,977.6000000000004,1002.799999999999
5255,2009,1004.8,1022.4,971
2579,2009,1005,1039.2,979.6000000000004
3622,2009,1005.6,1048,966.1999999999998
5090,2009,1005.6,989.6000000000004,971
