"Origin","lon","lat"
"2138",151.0908086,-33.8462611
"2111",151.125756,-33.8296098
"2113",151.134494,-33.7934648
"2133",151.1082813,-33.8967345
"2137",151.1024569,-33.8543494
"2115",151.0616918,-33.8132521
"2140",151.0791612,-33.858623
"2046",151.1315813,-33.8566687
"2136",151.0733379,-33.8929126
"2144",151.0296696,-33.8485157
"2141",151.0413133,-33.8719405
"2135",151.0762495,-33.8808808
"2167",150.8929227,-33.9690916
"2143",151.0296696,-33.8893965
"2040",151.1548847,-33.8779521
"2203",151.1374068,-33.9041707
"2281",151.6362736,-33.1170985
"2289",151.7064109,-32.9481404
"2291",151.744414,-32.9497012
"2282",151.6479611,-32.9648241
"2262",151.5428026,-33.2075583
"2267",151.5749274,-33.0683359
"2293",151.7575709,-32.9153665
"2323",151.4902483,-32.9103365
"2334",151.38519,-32.6875639
"2318",151.8643252,-32.753389
"2300",151.7795013,-32.9272155
"2533",150.7795452,-34.6635132
"2527",150.7562989,-34.5764532
"2529",150.8551207,-34.5971935
"2579",150.1647697,-34.7125661
"2528",150.8551207,-34.5566631
"2530",150.7446771,-34.5227686
"2525",150.8434913,-34.4319396
"2526",150.7911697,-34.4132402
"2506",150.840584,-34.4793722
"2500",150.8783824,-34.4207112
"2505",150.8900145,-34.4744767
"2675",145.6689636,-33.2853898
"2151",151.0180269,-33.7739537
"2118",151.0413133,-33.7799114
"2121",151.0791612,-33.7716764
"2192",151.0908086,-33.9178204
"2125",151.0296696,-33.7462388
"2222",151.0849848,-33.9623045
"2534",150.7911697,-34.7373565
"2489",153.5629067,-28.3834692
"2487",153.5452038,-28.2768342
"2486",153.4744054,-28.2187657
"2488",153.5393031,-28.3352184
"2450",152.9676695,-30.16526
"2400",149.7487272,-29.4491211
"2073",151.134494,-33.7627554
"2072",151.1548847,-33.7551473
"2325",151.1869325,-32.9380528
"2327",151.4844099,-32.8312613
"2326",151.4552213,-32.787791
"2463",153.2739287,-29.6112567
"2464",153.332874,-29.4843022
"2460",152.7323884,-29.6427683
"2469",152.5443612,-28.9152316
"2097",151.2947775,-33.734283
"2101",151.2685382,-33.6891976
"2102",151.2947775,-33.6881414
"2106",151.3122727,-33.6566564
"2103",151.3064407,-33.6757024
"2107",151.321021,-33.6357749
"2035",151.2393885,-33.942927
"2018",133.775136,-25.274398
"2148",150.9016476,-33.7849921
"2766",150.8493059,-33.8072744
"2030",151.2772841,-33.8579067
"2484",153.3446649,-28.3541283
"2483",153.5098019,-28.4536389
"2490",153.4685065,-28.2663062
"2482",153.4154233,-28.5204603
"6061",115.8462613,-31.8682916
"2750",150.6865817,-33.744767
"2749",150.6865817,-33.7039148
"2752",150.5936766,-33.9245658
"2303",151.7502614,-32.9252332
"2023",133.775136,-25.274398
"2088",151.2393885,-33.8303776
"2096",151.2889461,-33.7738038
"2093",151.2627078,-33.8055737
"2095",151.2947775,-33.8060158
"2099",151.2860306,-33.7500081
"2092",151.2423032,-33.7927181
"2094",151.2729111,-33.7940757
"2062",151.2146155,-33.8228068
"2063",151.2189869,-33.8123999
"2068",151.20733,-33.7992003
"2089",151.2189869,-33.8379923
"2033",151.2189869,-33.9096151
"2019",151.1927601,-33.9821687
"2162",151.006385,-33.883427
"2036",151.2393885,-33.9735997
"2120",151.0762495,-33.7274311
"2126",151.0413133,-33.7287467
"2119",151.0646032,-33.7551665
"2214",150.9801939,-33.9405364
"2230",151.1461455,-34.0621862
"2041",151.1781916,-33.8583166
"2122",151.0966326,-33.7863691
"2000",133.775136,-25.274398
"2295",151.7999723,-32.8674273
"2315",152.151274,-32.7344109
"2298",151.7210265,-32.9025199
"2317",152.0897462,-32.7326108
"2333",150.7214362,-32.2415573
"2338",151.0005643,-31.7295314
"2337",151.0937206,-31.9193182
"2329",150.1184797,-32.0459832
"2328",150.6285091,-32.466267
"2330",150.8609358,-32.7319195
"2540",150.5976674,-35.1516626
"2541",150.5936766,-34.8772295
"2462",153.1325243,-29.7093022
"2461",133.775136,-25.274398
"2032",151.2306446,-33.9279209
"2031",151.2393885,-33.9122447
"2117",151.0296696,-33.7973906
"2760",150.7737333,-33.7520107
"2759",150.7853574,-33.8060826
"2280",151.6713386,-33.0223311
"2285",151.6187438,-32.9110348
"2659",146.8760951,-35.7436011
"2646",146.2929381,-35.7553785
"2656",146.786149,-35.2474643
"2658",146.9661233,-35.5374394
"2644",147.4174803,-35.7533631
"2660",147.0787735,-35.6696233
"2758",150.535641,-33.5114239
"2753",150.6981989,-33.6149421
"2773",150.6227031,-33.7639036
"2757",150.7011034,-33.5517656
"2444",152.8499952,-31.392698
"2439",152.6148504,-31.6342174
"2445",152.8029443,-31.5931838
"2443",152.7088752,-31.7402243
"2794",148.6001005,-33.8788824
"2807",148.577239,-34.0130993
"2131",151.125756,-33.8909735
"2204",151.1548847,-33.9086291
"2049",151.1548847,-33.8932918
"2193",151.1199309,-33.909932
"2840",144.4342138,-29.5392065
"2020",144.9607551,-37.814296
"2038",151.1723645,-33.8824062
"2263",151.5077645,-33.2504355
"2231",151.1985879,-34.0194134
"2026",151.2714535,-33.8922511
"2022",133.775136,-25.274398
"2034",151.2539627,-33.9236193
"2024",133.775136,-25.274398
"2016",133.775136,-25.274398
"2278",151.548643,-32.9351373
"2286",151.5720067,-32.8995067
"2069",151.195674,-33.7808794
"2087",151.2160726,-33.773259
"2429",152.3095833,-31.7944775
"2430",152.4973826,-31.9225132
"2782",150.3790612,-33.7206345
"2779",150.4573297,-33.7284065
"2777",150.6168974,-33.6858294
"2048",151.165081,-33.8920561
"2584",148.6687118,-34.6796688
"2581",149.3800105,-34.7796381
"3018",144.8126334,-37.859343
"3152",145.220397,-37.8668518
"3153",145.2756505,-37.8386354
"3135",145.2535448,-37.8218486
"3134",145.2424941,-37.7900435
"3115",145.2590707,-37.7347069
"3156",145.3032906,-37.9368007
"3113",145.2148736,-37.7386037
"3132",145.1983055,-37.8219905
"3180",145.250782,-37.8887649
"3136",145.2811778,-37.7983502
"3137",145.3198788,-37.8253798
"3340",144.4123303,-37.7356162
"3341",144.3248554,-37.5934691
"3350",143.8563224,-37.5691087
"3352",143.8671868,-37.7122033
"3355",143.7911684,-37.5089149
"3356",143.8183092,-37.5881949
"3370",143.8020236,-37.261355
"3523",144.7412036,-36.8919051
"3442",144.5437205,-37.3324774
"3550",144.2920769,-36.7665875
"3551",144.4779988,-36.8021738
"3804",145.3309395,-37.9788019
"3806",145.3475331,-38.0264207
"3805",145.3032906,-38.0302499
"3810",145.4693163,-38.0578366
"3123",145.0520938,-37.8310813
"3144",145.0355574,-37.8535148
"3142",145.0190242,-37.8432402
"3162",145.0217795,-37.8932076
"3124",145.0658766,-37.8334095
"3161",145.0190242,-37.8712631
"3183",144.9997396,-37.8670566
"3102",145.0548502,-37.7922797
"3141",144.9914761,-37.838568
"3170",145.1762197,-37.9267579
"3150",145.1706992,-37.8921876
"3179",145.220397,-37.9042587
"3178",145.2424941,-37.9210442
"3171",145.1541397,-37.9473307
"3976",145.2756505,-38.0349647
"3058",144.9666905,-37.7343488
"3056",144.9584302,-37.7666099
"3055",144.9419122,-37.761
"3044",144.9364069,-37.7310813
"3032",144.9006313,-37.7773364
"3065",144.9804594,-37.7974551
"3046",144.9336544,-37.7044261
"3558",144.5875645,-36.4802144
"3450",144.2265602,-37.0636472
"3556",144.1938221,-36.6478425
"3555",144.2483931,-36.808032
"3850",147.0675028,-38.096577
"3895",147.848103,-37.3755587
"3858",146.6513853,-37.557605
"3860",146.9661233,-37.6951451
"3204",145.0438252,-37.9193526
"3193",145.0328017,-37.9809272
"3149",145.1265477,-37.8772869
"3145",145.0548502,-37.8763981
"3146",145.0548502,-37.8577136
"3166",145.0989646,-37.9006677
"3186",144.9997396,-37.9044002
"3184",144.9859676,-37.878722
"3078",145.0190242,-37.7824868
"3067",144.9983623,-37.8023601
"3012",144.8456217,-37.8146251
"3207",144.9226452,-37.8315264
"3004",144.9804594,-37.8301583
"3095",145.1706992,-37.7049998
"3109",145.1541397,-37.7883929
"3108",145.1210303,-37.7865824
"3130",145.1541397,-37.8258214
"3131",145.1762197,-37.8239091
"3111",145.1872619,-37.7901921
"3129",145.1210303,-37.8052948
"3128",145.1210303,-37.8333543
"3096",145.1872619,-37.6683887
"3106",145.1486206,-37.7537669
"3564",144.6314321,-36.1149809
"3820",145.9469958,-38.1692482
"2710",144.9611836,-35.247342
"3910",145.1927835,-38.1608986
"3912",145.2148736,-38.2242212
"3911",145.1762197,-38.1972006
"3977",145.2811778,-38.1347885
"6082",116.3131356,-31.739438
"3201",145.1706992,-38.0975353
"3059",144.8841246,-37.6454887
"3038",144.7906484,-37.7024727
"3042",144.8758725,-37.7245197
"3036",144.8126334,-37.6912843
"3037",144.7521888,-37.6940036
"3049",144.8896264,-37.6707522
"3023",144.7521888,-37.7687064
"3064",144.9391595,-37.5424079
"3155",145.2867055,-37.8610682
"3154",145.3198788,-37.8534742
"3304",141.3889736,-37.9678788
"3305",141.4706543,-38.290126
"3133",145.1983055,-37.8500602
"3047",144.9336544,-37.6763574
"3048",144.9226452,-37.6539007
"3757",145.1596592,-37.4666309
"3081",145.0438252,-37.7417753
"3051",144.9419122,-37.7983816
"3029",144.7082568,-37.8282806
"3061",144.955677,-37.665113
"3428",144.7961441,-37.6342319
"3500",142.1169401,-34.2151229
"3498",142.159382,-34.2495272
"3199",145.1486206,-38.1645944
"3198",145.1431018,-38.1021858
"3196",145.1210303,-38.048116
"3930",145.0879338,-38.1952209
"3216",144.3139277,-38.1747227
"3221",144.1501922,-38.1636337
"3220",144.3521811,-38.155681
"3225",144.6643482,-38.2407088
"3212",144.4561033,-38.0110859
"3215",144.3357845,-38.1083132
"3218",144.2047333,-38.1180538
"3240",144.1283863,-38.2482932
"3321",143.9541563,-38.1130535
"3224",144.4451578,-38.1833957
"3228",144.2374759,-38.3419249
"3332",144.1065864,-37.9633341
"3331",144.1938221,-37.9939081
"3030",144.6753231,-37.938058
"3219",144.3849841,-38.176358
"3840",146.4495924,-38.2671612
"3116",145.3088196,-37.7373267
"3139",145.5579927,-37.8251456
"3138",145.3309395,-37.7822365
"3770",145.4250118,-37.7057909
"3140",145.3475331,-37.7643547
"3782",145.4582381,-37.9137981
"3777",145.5136433,-37.5848772
"3766",145.3862638,-37.8194936
"3796",145.3917982,-37.7791563
"3765",145.353065,-37.8083883
"3825",146.2929381,-38.0474021
"3824",146.1812023,-38.2177192
"3083",145.0548502,-37.6987006
"3975",145.2424941,-38.0704681
"3802",145.2590707,-37.9780214
"3174",145.1762197,-37.9641212
"3002",144.9804594,-37.8161444
"3163",145.0548502,-37.8950779
"3122",145.0328017,-37.8222114
"3101",145.0328017,-37.803516
"3070",144.9997396,-37.7736132
"3185",145.0080039,-37.8862009
"3169",145.1210303,-37.9454838
"3021",144.8016402,-37.7435941
"3072",145.0107588,-37.7399362
"3338",144.5437205,-37.7810237
"3337",144.5875645,-37.6095412
"3016",144.8813738,-37.8571449
"3028",144.7796581,-37.8760399
"3015",144.8786231,-37.8352097
"3011",144.9006313,-37.7960195
"3024",144.5875645,-37.8706337
"3490",141.5991643,-35.3571245
"3507",142.0639245,-35.115573
"3491",142.1063337,-35.394936
"2738",142.4891909,-34.2057057
"3488",142.4678659,-35.4327537
"3509",141.7255991,-35.1414078
"3814",145.6800684,-38.0999051
"3922",145.2038278,-38.4898703
"3783",145.6023644,-37.9524044
"3031",144.9198932,-37.790896
"3060",144.9666905,-37.6969273
"3040",144.9006313,-37.7493029
"3197",145.1431018,-38.0742262
"3181",144.996985,-37.8544481
"3074",145.0107588,-37.6837819
"3165",145.0658766,-37.9174873
"3121",144.9997396,-37.8203499
"3025",144.8346241,-37.8388686
"3052",144.9474178,-37.7862363
"3937",145.0383133,-38.3687813
"3941",144.8181305,-38.3862088
"3940",144.8786231,-38.3745297
"3939",144.8951287,-38.4218526
"3934",145.016269,-38.287039
"3936",144.9942305,-38.3352183
"3916",145.0548502,-38.4161358
"3195",145.1044805,-38.0005492
"3175",145.2148736,-38.0191689
"3103",145.0769045,-37.8090918
"3807",145.3862638,-38.0347309
"3182",144.9777054,-37.8595773
"3168",145.1320653,-37.9211962
"3173",145.1706992,-38.0042683
"3803",145.2756505,-38.0069505
"3084",145.0769045,-37.7436031
"3465",143.6935405,-37.0550295
"3104",145.0879338,-37.7941151
"3147",145.0906914,-37.8675054
"3127",145.0989646,-37.8259003
"3091",145.1320653,-37.6404295
"3412",141.4939853,-36.6744115
"3126",145.0741474,-37.8245223
"3191",145.0135139,-37.9533967
"3192",145.0658766,-37.964155
"3172",145.1320653,-37.9772192
"3621",144.9832134,-36.2331845
"2731",144.6533747,-35.874342
"3563",144.4999001,-36.2606223
"3622",144.8951287,-36.2037168
"3568",144.215646,-35.8021206
"3561",144.6533747,-36.3317046
"2732",144.1283863,-35.4668501
"3073",145.0107588,-37.7118644
"3039",144.9198932,-37.7675363
"3188",145.0135139,-37.9394031
"3752",145.082419,-37.6377485
"3075",145.0107588,-37.6650543
"3082",145.0658766,-37.6649616
"3076",145.016269,-37.6341341
"3750",144.9942305,-37.5891893
"3761",145.2811778,-37.5919774
"3088",145.1099967,-37.698595
"3105",145.0879338,-37.7660476
"3099",145.2148736,-37.5885255
"3151",145.1513801,-37.8552869
"3053",144.9694441,-37.798389
"3206",144.9584302,-37.8460268
"3000",144.963937,-37.8152065
"3008",144.9419122,-37.8170652
"3068",144.9887218,-37.7885749
"3003",144.9253974,-37.8114504
"3013",144.8813738,-37.819811
"4216",153.4036287,-27.9004034
"4214",153.3623524,-27.9623616
"4212",153.4036287,-27.7918539
"4215",153.4036287,-27.965505
"4210",153.2805288,-27.9336003
"4209",153.2992885,-27.852293
"4211",153.3222261,-27.995579
"4650",152.695998,-25.5350235
"4662",152.5952794,-25.3472258
"4671",151.9554405,-24.9910749
"4007",153.0648006,-27.4366918
"4104",153.0149526,-27.5140455
"4152",153.1030766,-27.5070527
"4075",152.9823847,-27.5443032
"4013",153.0706888,-27.3944936
"4122",153.0912986,-27.5480097
"4151",153.0619877,-27.5009968
"4103",153.032997,-27.5120542
"4109",153.0559687,-27.5840406
"4169",153.0412496,-27.4806276
"4179",153.1833308,-27.4666718
"4156",153.1630145,-27.5589679
"4051",152.9882693,-27.4261914
"4171",153.0589126,-27.4517481
"4066",152.9917027,-27.4756536
"4065",152.9764978,-27.461705
"4810",147.0379125,-19.35682
"4811",146.8198691,-19.360968
"4817",146.6060735,-19.3321474
"4814",146.7552341,-19.2878252
"4815",146.7244769,-19.3884456
"4883",145.4858493,-17.2661339
"4872",144.9611836,-18.0178418
"4882",145.4517071,-17.2031744
"4503",152.9926352,-27.2508424
"4807",147.1464245,-19.9200364
"4306",152.3095833,-26.9231696
"4809",147.1399099,-19.5702853
"4808",147.3559601,-19.5553717
"4873",145.2701235,-16.2446478
"4806",147.3722545,-19.9245624
"4725",145.3143491,-23.7152324
"4726",145.242794,-22.9708603
"4217",153.4095259,-28.004695
"4218",153.4213208,-28.0396814
"4226",153.3859379,-28.0648601
"4310",152.6853649,-28.0413603
"4309",152.6230662,-27.9433107
"4307",152.6148504,-27.8318494
"4305",152.7676633,-27.6372514
"4670",152.3593807,-24.8822309
"4304",152.8088251,-27.6080535
"4077",152.9794406,-27.5951554
"4030",153.0340375,-27.4230215
"4303",152.8441133,-27.5938311
"4301",152.8558773,-27.628802
"4116",153.0499871,-27.6238851
"4115",153.0336149,-27.6113884
"4118",153.0500809,-27.6749806
"4124",152.946986,-27.7420185
"4172",153.1030766,-27.452781
"4113",153.0795213,-27.5889518
"4164",153.2621415,-27.5671583
"4173",153.1295793,-27.4718491
"4154",153.161976,-27.486707
"4165",153.2999867,-27.5833177
"4161",153.220588,-27.522958
"4178",153.17369,-27.4437553
"4130",153.2267554,-27.6740515
"4159",153.2208914,-27.4880371
"4157",153.1979543,-27.5819961
"4824",140.3481835,-19.9853306
"4820",146.2585756,-20.0762578
"4741",148.8744888,-21.0486737
"4410",151.10998,-26.7813787
"4352",151.9470976,-27.4595003
"4355",152.0545612,-27.2609101
"4401",151.7473377,-27.3203817
"4719",150.1184797,-25.1114621
"4353",151.8760283,-27.2083514
"4487",148.5866384,-28.042334
"4403",151.592059,-27.3710071
"4400",151.8213549,-27.4750959
"4357",151.0471355,-27.8934129
"4076",152.9264759,-27.5786368
"4107",153.0353622,-27.5499147
"4078",152.9617842,-27.6185546
"4110",153.0166574,-27.6166842
"4034",153.0441933,-27.3645676
"4032",153.023588,-27.3847107
"4036",153.0088712,-27.3138088
"4035",152.9794406,-27.3565346
"4500",152.9323602,-27.3033237
"4053",152.9853264,-27.3957404
"4228",153.4285672,-28.1404831
"4213",153.3347271,-28.142191
"4208",153.2857165,-27.7674471
"4280",153.0383059,-27.835059
"4285",152.9676695,-28.0150124
"4133",153.1030766,-27.7240022
"4125",153.0441933,-27.7225265
"4655",152.8235456,-25.2965245
"4659",152.6148504,-25.2686005
"4060",152.9823835,-27.4412376
"4061",152.9382447,-27.4401591
"4521",152.8029443,-27.1352804
"4054",152.9549828,-27.4119662
"4520",152.8676186,-27.37121
"4055",152.9323602,-27.3901209
"4064",153.0000416,-27.4611923
"4011",153.0589126,-27.4191871
"4501",152.9823835,-27.2838811
"4012",153.0479657,-27.3930139
"4031",153.0294751,-27.4076416
"4610",151.84313,-26.5397645
"4606",151.8175207,-26.277494
"4556",153.0500809,-26.6971583
"4608",151.7473377,-26.3706839
"4557",153.1010891,-26.6990471
"4818",146.5168094,-19.2049974
"4812",146.7917682,-19.2873647
"4341",152.333048,-27.6849335
"4342",152.4621561,-27.4857911
"4123",153.1207447,-27.5812621
"4112",153.0942431,-27.605579
"4740",149.1271385,-21.1499948
"4750",149.1443634,-21.0306595
"4552",152.7559043,-26.7346009
"4574",152.7794229,-26.5872796
"4560",152.9323602,-26.6077924
"4114",153.1030766,-27.6372491
"4550",152.9666291,-26.8000383
"4555",152.9559142,-26.6934868
"4575",153.1300249,-26.7230355
"4561",152.9554676,-26.5626224
"4564",153.0795213,-26.6105931
"4558",153.0795213,-26.6541595
"4572",153.1045489,-26.6715056
"4559",152.9665872,-26.6667341
"4553",153.0167101,-26.7664958
"4562",152.908824,-26.4941369
"4509",153.0265315,-27.2360306
"4507",153.1325243,-26.9861003
"4506",152.9264759,-27.133839
"4505",152.9727474,-27.1544509
"4508",153.0206446,-27.1859323
"4514",152.7779946,-26.9550035
"4504",152.9655318,-27.2015813
"4510",152.9518951,-27.0796844
"4502",152.9706122,-27.2651516
"4354",151.8643252,-27.3244055
"6110",116.0295671,-32.0772258
"4132",153.0912986,-27.6781718
"4816",145.1375834,-21.1851758
"4101",153.0118145,-27.4799195
"4017",153.0339889,-27.3190241
"4069",152.8970569,-27.5020161
"4067",153.0000416,-27.4991588
"4073",152.9529566,-27.5435374
"4074",152.9264759,-27.5569601
"2470",152.9676695,-28.878424
"4128",153.1737578,-27.6519632
"4129",153.1884859,-27.6848624
"4127",153.1443045,-27.629563
"4207",153.2061661,-27.7319516
"4870",145.7405497,-16.918648
"4879",145.6717627,-16.7705777
"4878",145.6908596,-16.8314187
"4068",152.973555,-27.5017624
"4121",153.0589533,-27.5223127
"4059",153.0059279,-27.4515704
"4155",153.1559725,-27.5139687
"4000",153.023588,-27.4660994
"4005",153.0471371,-27.4655769
"4170",153.0750052,-27.4620175
"4886",145.6023644,-17.5121402
"4018",153.0441933,-27.3428542
"4014",153.0912986,-27.3743379
"4819",146.8451379,-19.1547801
"4010",153.0427215,-27.4307455
"4390",150.3040002,-28.5406528
"4120",153.0479859,-27.5070097
"4751",149.0556384,-21.1629333
"4754",148.8382733,-21.2242265
"4738",149.2420166,-21.62205
"4470",146.0249982,-26.2260696
"4358",151.8569756,-27.7118713
"4070",152.8676421,-27.5554476
"4567",153.1018054,-26.4065351
"4565",152.9912123,-26.303935
"4573",153.0879644,-26.5394151
"4566",153.0505806,-26.4134913
"4869",145.7448496,-17.0187557
"4344",152.1238169,-27.5496811
"4020",153.1060212,-27.2171518
"4512",152.8499952,-27.014804
"4227",153.3977316,-28.110678
"4220",153.4331163,-28.0963527
"4221",153.4543191,-28.1288855
"4868",145.7464633,-16.9678678
"0810",130.8677469,-12.3675944
"4703",150.7333257,-23.1334578
"4701",150.5501151,-23.3500536
"4702",149.3303348,-23.6457869
"5159",138.5887875,-35.0684302
"5162",138.5437358,-35.118261
"5163",138.56876,-35.1332262
"2648",142.1912307,-33.3707197
"5084",138.5937955,-34.8553998
"5032",138.5437358,-34.9262534
"5037",138.5512419,-34.9545329
"5035",138.5762695,-34.9511792
"5034",138.5912914,-34.9528246
"5024",138.5137217,-34.9229531
"5010",138.5637543,-34.8612941
"5011",138.5337293,-34.8854877
"5012",138.5437358,-34.8621629
"5000",133.775136,-25.274398
"5008",133.775136,-25.274398
"5069",138.6263585,-34.9078055
"5126",138.7266721,-34.7978361
"5007",138.571263,-34.9033293
"5013",138.5437358,-34.8438433
"5023",138.5137217,-34.8954981
"5096",138.6539268,-34.8068805
"5095",138.613832,-34.8178472
"5241",138.8699303,-34.9094528
"5131",138.76936,-34.7947178
"5235",139.1019233,-34.7002931
"5351",138.9202828,-34.6448853
"5114",138.7794089,-34.7161335
"5133",138.7944857,-34.800439
"5234",138.9706803,-34.821959
"5231",138.8598651,-34.7490901
"5244",138.9404364,-34.929131
"5232",138.8296806,-34.8562147
"5169",138.4837239,-35.1936786
"5165",138.476227,-35.1335313
"5173",138.4737282,-35.2806692
"5168",138.5012206,-35.1621961
"5167",138.4737282,-35.1530214
"5172",138.5787728,-35.2925472
"5174",138.4887224,-35.3370306
"5171",138.5387323,-35.2029084
"5607",135.6763443,-34.6576031
"5700",137.8624914,-32.6009669
"5608",137.5324525,-33.0338321
"5600",136.9028375,-32.882929
"5113",138.673985,-34.7049853
"5118",138.739224,-34.5892749
"5121",138.6288642,-34.6634406
"5112",138.673985,-34.7325385
"5109",138.673985,-34.7692638
"5125",138.7241621,-34.7715516
"5127",138.686525,-34.7996704
"5158",138.5337293,-35.0684234
"5161",138.5337293,-35.0958327
"5164",138.496221,-35.1281692
"5166",138.476227,-35.1198409
"5031",138.5662571,-34.924146
"5022",138.496221,-34.9042495
"5020",138.4862231,-34.86349
"5009",138.5512419,-34.8950354
